time,machine_ID,fee
2023-07-06,213,10
2023-07-06,214,17
2023-07-06,215,18
2023-07-06,216,12
2023-07-06,217,6
2023-07-06,218,52
2023-07-06,219,26
2023-07-06,220,3
2023-07-06,221,6
2023-07-06,222,6
2023-07-06,223,33
2023-07-06,225,5
2023-07-06,226,8
2023-07-06,240,2
2023-07-06,241,2
2023-07-06,242,3
2023-07-06,243,5
2023-07-06,244,4
2023-07-06,245,3
2023-07-06,246,1
2023-07-06,248,1
2023-07-06,249,8
2023-07-06,301,12
2023-07-06,302,4
2023-07-06,304,21
2023-07-06,305,9
2023-07-06,307,2
2023-07-06,308,2
2023-07-06,309,3
2023-07-06,310,1
2023-07-06,311,1
2023-07-06,313,7
2023-07-06,314,2
2023-07-06,315,6
2023-07-06,317,4
2023-07-06,318,1
2023-07-06,321,2
2023-07-06,322,4
2023-07-06,323,1
2023-07-06,325,3
2023-07-06,326,5
2023-07-06,328,15
2023-07-06,329,24
2023-07-06,330,17
2023-07-06,331,11
2023-07-06,332,19
2023-07-06,333,10
2023-07-06,334,37
2023-07-06,335,30
2023-07-06,336,9
2023-07-06,337,4
2023-07-06,338,13
2023-07-06,339,4
2023-07-06,340,2
2023-07-06,350,34
2023-07-06,351,38
2023-07-06,352,18
2023-07-06,353,44
2023-07-06,354,27
2023-07-06,355,1
2023-07-06,356,6
2023-07-06,358,2
2023-07-06,359,2
2023-07-06,360,25
2023-07-06,361,34
2023-07-06,362,52
2023-07-07,1,24
2023-07-07,2,10
2023-07-07,3,27
2023-07-07,5,19
2023-07-07,8,61
2023-07-07,9,87
2023-07-07,10,32
2023-07-07,11,2
2023-07-07,12,59
2023-07-07,13,69
2023-07-07,14,23
2023-07-07,15,35
2023-07-07,16,60
2023-07-07,17,76
2023-07-07,18,86
2023-07-07,19,8
2023-07-07,20,84
2023-07-07,21,9
2023-07-07,22,41
2023-07-07,23,58
2023-07-07,24,50
2023-07-07,25,29
2023-07-07,26,8
2023-07-07,27,22
2023-07-07,28,13
2023-07-07,29,63
2023-07-07,30,30
2023-07-07,31,5
2023-07-07,32,7
2023-07-07,33,8
2023-07-07,34,11
2023-07-07,35,4
2023-07-07,36,2
2023-07-07,37,1
2023-07-07,38,10
2023-07-07,39,4
2023-07-07,40,1
2023-07-07,41,22
2023-07-07,42,16
2023-07-07,43,33
2023-07-07,44,4
2023-07-07,45,3
2023-07-07,46,10
2023-07-07,47,7
2023-07-07,48,3
2023-07-07,49,5
2023-07-07,50,6
2023-07-07,51,5
2023-07-07,52,15
2023-07-07,53,141
2023-07-07,55,7
2023-07-07,58,8
2023-07-07,59,2
2023-07-07,60,8
2023-07-07,61,3
2023-07-07,62,3
2023-07-07,63,4
2023-07-07,64,6
2023-07-07,65,5
2023-07-07,66,2
2023-07-07,67,8
2023-07-07,68,8
2023-07-07,69,7
2023-07-07,70,3
2023-07-07,72,1
2023-07-07,73,12
2023-07-07,75,34
2023-07-07,76,67
2023-07-07,77,18
2023-07-07,79,43
2023-07-07,81,19
2023-07-07,82,6
2023-07-07,83,8
2023-07-07,84,2
2023-07-07,85,2
2023-07-07,86,7
2023-07-07,88,55
2023-07-07,92,17
2023-07-07,94,55
2023-07-07,95,15
2023-07-07,97,30
2023-07-07,99,26
2023-07-07,100,3
2023-07-07,101,11
2023-07-07,102,1
2023-07-07,103,3
2023-07-07,104,2
2023-07-07,106,2
2023-07-07,107,2
2023-07-07,109,21
2023-07-07,110,3
2023-07-07,111,5
2023-07-07,112,4
2023-07-07,113,4
2023-07-07,114,7
2023-07-07,115,2
2023-07-07,116,1
2023-07-07,117,6
2023-07-07,121,2
2023-07-07,122,1
2023-07-07,123,1
2023-07-07,124,2
2023-07-07,125,2
2023-07-07,126,1
2023-07-07,209,24
2023-07-07,210,14
2023-07-07,211,11
2023-07-07,212,1
2023-07-07,213,7
2023-07-07,214,20
2023-07-07,215,15
2023-07-07,216,6
2023-07-07,217,5
2023-07-07,218,33
2023-07-07,219,14
2023-07-07,220,3
2023-07-07,221,6
2023-07-07,222,8
2023-07-07,223,19
2023-07-07,224,1
2023-07-07,225,4
2023-07-07,226,5
2023-07-07,240,1
2023-07-07,243,3
2023-07-07,244,3
2023-07-07,245,2
2023-07-07,246,1
2023-07-07,249,8
2023-07-07,301,9
2023-07-07,302,1
2023-07-07,304,17
2023-07-07,305,1
2023-07-07,307,1
2023-07-07,308,2
2023-07-07,309,5
2023-07-07,313,5
2023-07-07,314,2
2023-07-07,315,4
2023-07-07,316,3
2023-07-07,317,3
2023-07-07,318,3
2023-07-07,319,1
2023-07-07,321,1
2023-07-07,322,5
2023-07-07,323,2
2023-07-07,325,7
2023-07-07,326,3
2023-07-07,328,9
2023-07-07,329,17
2023-07-07,330,10
2023-07-07,331,6
2023-07-07,332,11
2023-07-07,333,5
2023-07-07,334,13
2023-07-07,335,14
2023-07-07,336,10
2023-07-07,337,2
2023-07-07,338,10
2023-07-07,339,2
2023-07-07,340,1
2023-07-07,350,12
2023-07-07,351,34
2023-07-07,352,4
2023-07-07,353,34
2023-07-07,354,29
2023-07-07,355,1
2023-07-07,356,7
2023-07-07,357,1
2023-07-07,359,1
2023-07-07,360,13
2023-07-07,361,18
2023-07-07,362,31
2023-07-08,1,16
2023-07-08,2,6
2023-07-08,3,16
2023-07-08,4,7
2023-07-08,5,20
2023-07-08,8,40
2023-07-08,9,54
2023-07-08,10,16
2023-07-08,11,6
2023-07-08,12,33
2023-07-08,13,28
2023-07-08,14,16
2023-07-08,15,23
2023-07-08,16,51
2023-07-08,17,48
2023-07-08,18,62
2023-07-08,19,14
2023-07-08,20,48
2023-07-08,21,13
2023-07-08,22,33
2023-07-08,23,33
2023-07-08,24,47
2023-07-08,25,22
2023-07-08,26,3
2023-07-08,27,8
2023-07-08,28,17
2023-07-08,29,14
2023-07-08,30,26
2023-07-08,31,4
2023-07-08,32,2
2023-07-08,33,3
2023-07-08,34,7
2023-07-08,35,1
2023-07-08,37,1
2023-07-08,38,5
2023-07-08,39,1
2023-07-08,40,3
2023-07-08,41,11
2023-07-08,42,21
2023-07-08,43,23
2023-07-08,44,1
2023-07-08,45,3
2023-07-08,46,4
2023-07-08,47,2
2023-07-08,48,5
2023-07-08,49,5
2023-07-08,50,2
2023-07-08,51,4
2023-07-08,52,13
2023-07-08,53,111
2023-07-08,58,6
2023-07-08,59,2
2023-07-08,60,3
2023-07-08,61,1
2023-07-08,65,1
2023-07-08,67,1
2023-07-08,68,6
2023-07-08,69,2
2023-07-08,70,3
2023-07-08,72,2
2023-07-08,73,2
2023-07-08,75,23
2023-07-08,76,44
2023-07-08,77,7
2023-07-08,79,53
2023-07-08,81,9
2023-07-08,83,20
2023-07-08,84,6
2023-07-08,85,1
2023-07-08,86,9
2023-07-08,88,33
2023-07-08,92,14
2023-07-08,93,1
2023-07-08,94,40
2023-07-08,95,10
2023-07-08,97,27
2023-07-08,99,11
2023-07-08,100,2
2023-07-08,102,2
2023-07-08,103,3
2023-07-08,107,8
2023-07-08,109,14
2023-07-08,110,1
2023-07-08,111,2
2023-07-08,112,2
2023-07-08,114,2
2023-07-08,121,3
2023-07-08,123,1
2023-07-08,124,1
2023-07-08,125,2
2023-07-08,126,1
2023-07-08,209,17
2023-07-08,210,9
2023-07-08,211,1
2023-07-08,213,7
2023-07-08,214,10
2023-07-08,215,10
2023-07-08,216,7
2023-07-08,218,12
2023-07-08,219,6
2023-07-08,221,2
2023-07-08,224,2
2023-07-08,225,2
2023-07-08,226,5
2023-07-08,243,1
2023-07-08,248,2
2023-07-08,301,2
2023-07-08,302,1
2023-07-08,304,19
2023-07-08,308,4
2023-07-08,309,5
2023-07-08,310,1
2023-07-08,312,1
2023-07-08,313,5
2023-07-08,314,4
2023-07-08,315,2
2023-07-08,316,6
2023-07-08,318,2
2023-07-08,319,1
2023-07-08,320,1
2023-07-08,321,2
2023-07-08,322,2
2023-07-08,323,1
2023-07-08,326,1
2023-07-08,328,2
2023-07-08,329,2
2023-07-08,330,4
2023-07-08,331,2
2023-07-08,332,5
2023-07-08,334,2
2023-07-08,350,1
2023-07-08,351,1
2023-07-08,352,2
2023-07-08,353,6
2023-07-08,354,6
2023-07-08,356,3
2023-07-08,357,2
2023-07-08,360,2
2023-07-08,361,7
2023-07-08,362,22
2023-07-09,5,1
2023-07-09,13,1
2023-07-09,19,1
2023-07-09,20,1
2023-07-09,23,1
2023-07-09,24,2
2023-07-09,31,1
2023-07-09,37,1
2023-07-09,53,2
2023-07-09,60,1
2023-07-09,75,1
2023-07-09,76,2
2023-07-09,77,1
2023-07-09,83,2
2023-07-09,97,5
2023-07-09,100,1
2023-07-09,107,1
2023-07-09,217,1
2023-07-09,226,1
2023-07-09,309,1
2023-07-09,316,1
2023-07-09,320,1
2023-07-09,321,1
2023-07-09,333,1
2023-07-09,353,1
2023-07-09,362,2
2023-07-10,1,11
2023-07-10,2,14
2023-07-10,3,27
2023-07-10,5,22
2023-07-10,8,63
2023-07-10,9,110
2023-07-10,10,36
2023-07-10,11,7
2023-07-10,12,51
2023-07-10,13,69
2023-07-10,14,13
2023-07-10,15,34
2023-07-10,16,83
2023-07-10,17,71
2023-07-10,18,79
2023-07-10,19,16
2023-07-10,20,63
2023-07-10,21,11
2023-07-10,22,31
2023-07-10,23,52
2023-07-10,24,51
2023-07-10,25,37
2023-07-10,26,15
2023-07-10,27,8
2023-07-10,28,17
2023-07-10,29,81
2023-07-10,30,40
2023-07-10,31,5
2023-07-10,32,7
2023-07-10,33,8
2023-07-10,34,12
2023-07-10,35,3
2023-07-10,37,4
2023-07-10,38,5
2023-07-10,39,7
2023-07-10,40,4
2023-07-10,41,22
2023-07-10,42,12
2023-07-10,43,18
2023-07-10,44,6
2023-07-10,45,4
2023-07-10,46,8
2023-07-10,47,3
2023-07-10,48,2
2023-07-10,49,8
2023-07-10,50,5
2023-07-10,51,6
2023-07-10,52,12
2023-07-10,53,141
2023-07-10,55,28
2023-07-10,58,20
2023-07-10,59,3
2023-07-10,60,7
2023-07-10,62,2
2023-07-10,63,2
2023-07-10,64,4
2023-07-10,65,1
2023-07-10,66,1
2023-07-10,67,5
2023-07-10,68,7
2023-07-10,69,4
2023-07-10,70,2
2023-07-10,72,1
2023-07-10,73,19
2023-07-10,75,33
2023-07-10,76,80
2023-07-10,77,15
2023-07-10,79,50
2023-07-10,81,16
2023-07-10,83,27
2023-07-10,84,4
2023-07-10,85,2
2023-07-10,86,1
2023-07-10,88,52
2023-07-10,92,26
2023-07-10,94,59
2023-07-10,95,14
2023-07-10,97,43
2023-07-10,99,30
2023-07-10,100,6
2023-07-10,101,1
2023-07-10,102,3
2023-07-10,103,5
2023-07-10,104,5
2023-07-10,106,2
2023-07-10,107,1
2023-07-10,108,2
2023-07-10,109,14
2023-07-10,110,4
2023-07-10,111,7
2023-07-10,112,4
2023-07-10,113,1
2023-07-10,114,7
2023-07-10,116,1
2023-07-10,117,1
2023-07-10,121,1
2023-07-10,122,3
2023-07-10,124,3
2023-07-10,126,4
2023-07-10,128,1
2023-07-10,209,13
2023-07-10,210,12
2023-07-10,211,3
2023-07-10,212,1
2023-07-10,213,7
2023-07-10,214,23
2023-07-10,215,14
2023-07-10,216,18
2023-07-10,217,2
2023-07-10,218,43
2023-07-10,219,23
2023-07-10,220,2
2023-07-10,221,9
2023-07-10,222,5
2023-07-10,223,29
2023-07-10,224,3
2023-07-10,225,2
2023-07-10,226,6
2023-07-10,241,2
2023-07-10,242,3
2023-07-10,243,9
2023-07-10,244,2
2023-07-10,245,6
2023-07-10,248,3
2023-07-10,249,3
2023-07-10,301,9
2023-07-10,302,5
2023-07-10,304,16
2023-07-10,305,2
2023-07-10,306,2
2023-07-10,308,2
2023-07-10,309,2
2023-07-10,310,1
2023-07-10,311,1
2023-07-10,313,3
2023-07-10,314,1
2023-07-10,316,5
2023-07-10,317,8
2023-07-10,318,1
2023-07-10,319,4
2023-07-10,320,1
2023-07-10,321,2
2023-07-10,322,1
2023-07-10,323,4
2023-07-10,325,4
2023-07-10,326,4
2023-07-10,328,10
2023-07-10,329,12
2023-07-10,330,15
2023-07-10,331,18
2023-07-10,332,23
2023-07-10,333,11
2023-07-10,334,33
2023-07-10,335,22
2023-07-10,336,9
2023-07-10,337,5
2023-07-10,338,8
2023-07-10,339,1
2023-07-10,340,1
2023-07-10,350,49
2023-07-10,351,7
2023-07-10,352,26
2023-07-10,353,32
2023-07-10,354,39
2023-07-10,356,5
2023-07-10,357,2
2023-07-10,358,1
2023-07-10,359,1
2023-07-10,360,36
2023-07-10,361,38
2023-07-10,362,46
2023-07-11,1,18
2023-07-11,2,6
2023-07-11,3,28
2023-07-11,5,18
2023-07-11,8,72
2023-07-11,9,102
2023-07-11,10,17
2023-07-11,11,7
2023-07-11,12,35
2023-07-11,13,77
2023-07-11,14,19
2023-07-11,15,32
2023-07-11,16,67
2023-07-11,17,58
2023-07-11,18,88
2023-07-11,19,20
2023-07-11,20,76
2023-07-11,21,7
2023-07-11,22,36
2023-07-11,23,40
2023-07-11,24,42
2023-07-11,25,19
2023-07-11,26,13
2023-07-11,27,6
2023-07-11,28,15
2023-07-11,29,84
2023-07-11,30,38
2023-07-11,31,7
2023-07-11,32,13
2023-07-11,33,6
2023-07-11,34,8
2023-07-11,35,3
2023-07-11,36,3
2023-07-11,37,3
2023-07-11,38,11
2023-07-11,39,7
2023-07-11,40,3
2023-07-11,41,12
2023-07-11,42,16
2023-07-11,43,20
2023-07-11,44,6
2023-07-11,45,3
2023-07-11,46,12
2023-07-11,47,7
2023-07-11,48,2
2023-07-11,49,5
2023-07-11,50,3
2023-07-11,51,4
2023-07-11,52,20
2023-07-11,53,111
2023-07-11,55,61
2023-07-11,58,15
2023-07-11,60,3
2023-07-11,61,1
2023-07-11,63,2
2023-07-11,64,14
2023-07-11,65,8
2023-07-11,66,1
2023-07-11,67,1
2023-07-11,68,9
2023-07-11,69,5
2023-07-11,70,2
2023-07-11,72,3
2023-07-11,73,7
2023-07-11,75,11
2023-07-11,76,54
2023-07-11,77,14
2023-07-11,79,55
2023-07-11,81,19
2023-07-11,82,2
2023-07-11,83,12
2023-07-11,84,1
2023-07-11,85,3
2023-07-11,86,2
2023-07-11,88,60
2023-07-11,92,25
2023-07-11,93,1
2023-07-11,94,30
2023-07-11,95,3
2023-07-11,97,14
2023-07-11,99,28
2023-07-11,100,5
2023-07-11,101,11
2023-07-11,102,2
2023-07-11,103,6
2023-07-11,106,1
2023-07-11,107,2
2023-07-11,108,1
2023-07-11,109,18
2023-07-11,110,2
2023-07-11,111,3
2023-07-11,112,7
2023-07-11,113,2
2023-07-11,114,2
2023-07-11,115,1
2023-07-11,116,2
2023-07-11,117,1
2023-07-11,119,1
2023-07-11,121,5
2023-07-11,123,2
2023-07-11,124,3
2023-07-11,125,3
2023-07-11,209,13
2023-07-11,210,14
2023-07-11,211,6
2023-07-11,212,2
2023-07-11,213,11
2023-07-11,214,16
2023-07-11,215,20
2023-07-11,216,18
2023-07-11,217,3
2023-07-11,218,40
2023-07-11,219,19
2023-07-11,221,8
2023-07-11,222,8
2023-07-11,223,25
2023-07-11,224,2
2023-07-11,225,1
2023-07-11,226,3
2023-07-11,240,3
2023-07-11,241,1
2023-07-11,242,5
2023-07-11,243,7
2023-07-11,244,1
2023-07-11,245,1
2023-07-11,246,2
2023-07-11,249,4
2023-07-11,301,8
2023-07-11,302,3
2023-07-11,304,21
2023-07-11,306,1
2023-07-11,307,2
2023-07-11,308,2
2023-07-11,309,5
2023-07-11,310,4
2023-07-11,312,2
2023-07-11,313,2
2023-07-11,314,7
2023-07-11,316,4
2023-07-11,317,8
2023-07-11,318,6
2023-07-11,319,3
2023-07-11,321,6
2023-07-11,323,2
2023-07-11,325,1
2023-07-11,326,5
2023-07-11,328,11
2023-07-11,329,9
2023-07-11,330,15
2023-07-11,331,16
2023-07-11,332,22
2023-07-11,333,6
2023-07-11,334,29
2023-07-11,335,31
2023-07-11,336,13
2023-07-11,338,9
2023-07-11,339,2
2023-07-11,350,31
2023-07-11,351,33
2023-07-11,352,14
2023-07-11,353,37
2023-07-11,354,32
2023-07-11,355,3
2023-07-11,356,3
2023-07-11,357,1
2023-07-11,358,2
2023-07-11,359,1
2023-07-11,360,41
2023-07-11,361,46
2023-07-11,362,63
2023-07-12,1,23
2023-07-12,2,8
2023-07-12,3,22
2023-07-12,5,23
2023-07-12,8,75
2023-07-12,9,84
2023-07-12,11,5
2023-07-12,12,46
2023-07-12,13,54
2023-07-12,14,14
2023-07-12,15,37
2023-07-12,16,59
2023-07-12,17,61
2023-07-12,18,99
2023-07-12,19,20
2023-07-12,20,67
2023-07-12,21,9
2023-07-12,22,45
2023-07-12,23,36
2023-07-12,24,52
2023-07-12,25,36
2023-07-12,26,6
2023-07-12,27,18
2023-07-12,28,17
2023-07-12,29,46
2023-07-12,30,30
2023-07-12,31,3
2023-07-12,32,7
2023-07-12,33,10
2023-07-12,34,5
2023-07-12,35,5
2023-07-12,36,4
2023-07-12,37,5
2023-07-12,38,8
2023-07-12,39,3
2023-07-12,40,5
2023-07-12,41,15
2023-07-12,42,13
2023-07-12,43,37
2023-07-12,44,7
2023-07-12,45,1
2023-07-12,46,6
2023-07-12,47,9
2023-07-12,48,4
2023-07-12,49,5
2023-07-12,50,7
2023-07-12,51,8
2023-07-12,52,20
2023-07-12,53,129
2023-07-12,55,79
2023-07-12,58,16
2023-07-12,59,5
2023-07-12,60,6
2023-07-12,61,2
2023-07-12,62,2
2023-07-12,63,1
2023-07-12,64,8
2023-07-12,65,5
2023-07-12,66,4
2023-07-12,67,7
2023-07-12,68,3
2023-07-12,69,6
2023-07-12,70,3
2023-07-12,72,8
2023-07-12,73,11
2023-07-12,75,20
2023-07-12,76,51
2023-07-12,77,11
2023-07-12,79,53
2023-07-12,81,20
2023-07-12,82,20
2023-07-12,83,7
2023-07-12,84,7
2023-07-12,85,1
2023-07-12,86,2
2023-07-12,88,49
2023-07-12,92,15
2023-07-12,94,34
2023-07-12,95,2
2023-07-12,97,15
2023-07-12,99,26
2023-07-12,100,3
2023-07-12,101,7
2023-07-12,102,7
2023-07-12,103,2
2023-07-12,104,1
2023-07-12,106,1
2023-07-12,107,5
2023-07-12,108,1
2023-07-12,109,15
2023-07-12,110,1
2023-07-12,111,5
2023-07-12,112,8
2023-07-12,113,4
2023-07-12,114,3
2023-07-12,115,2
2023-07-12,117,1
2023-07-12,124,2
2023-07-12,125,4
2023-07-12,128,1
2023-07-12,209,27
2023-07-12,210,8
2023-07-12,211,6
2023-07-12,212,3
2023-07-12,213,6
2023-07-12,214,17
2023-07-12,215,12
2023-07-12,216,13
2023-07-12,217,3
2023-07-12,218,44
2023-07-12,219,15
2023-07-12,221,12
2023-07-12,222,6
2023-07-12,223,16
2023-07-12,224,1
2023-07-12,225,8
2023-07-12,226,9
2023-07-12,240,1
2023-07-12,241,4
2023-07-12,242,3
2023-07-12,243,7
2023-07-12,244,1
2023-07-12,245,4
2023-07-12,246,2
2023-07-12,249,4
2023-07-12,301,7
2023-07-12,302,1
2023-07-12,303,3
2023-07-12,304,18
2023-07-12,305,3
2023-07-12,306,1
2023-07-12,307,1
2023-07-12,308,2
2023-07-12,309,3
2023-07-12,310,3
2023-07-12,311,1
2023-07-12,312,1
2023-07-12,313,5
2023-07-12,314,3
2023-07-12,315,4
2023-07-12,316,1
2023-07-12,317,3
2023-07-12,318,5
2023-07-12,319,1
2023-07-12,320,1
2023-07-12,321,4
2023-07-12,322,4
2023-07-12,325,7
2023-07-12,326,5
2023-07-12,328,13
2023-07-12,329,16
2023-07-12,330,14
2023-07-12,331,13
2023-07-12,332,27
2023-07-12,333,8
2023-07-12,334,27
2023-07-12,335,17
2023-07-12,336,9
2023-07-12,337,2
2023-07-12,338,7
2023-07-12,340,1
2023-07-12,350,25
2023-07-12,351,34
2023-07-12,352,6
2023-07-12,353,26
2023-07-12,354,24
2023-07-12,355,1
2023-07-12,356,6
2023-07-12,357,3
2023-07-12,360,19
2023-07-12,361,38
2023-07-12,362,45
2023-07-13,1,27
2023-07-13,2,10
2023-07-13,3,16
2023-07-13,5,20
2023-07-13,8,63
2023-07-13,9,91
2023-07-13,10,20
2023-07-13,11,6
2023-07-13,12,46
2023-07-13,13,77
2023-07-13,14,17
2023-07-13,15,35
2023-07-13,16,64
2023-07-13,17,70
2023-07-13,18,95
2023-07-13,19,14
2023-07-13,20,72
2023-07-13,21,11
2023-07-13,22,33
2023-07-13,23,38
2023-07-13,24,44
2023-07-13,25,29
2023-07-13,26,7
2023-07-13,27,17
2023-07-13,28,23
2023-07-13,29,98
2023-07-13,30,47
2023-07-13,31,8
2023-07-13,32,13
2023-07-13,33,12
2023-07-13,34,13
2023-07-13,35,2
2023-07-13,37,7
2023-07-13,38,5
2023-07-13,39,11
2023-07-13,40,9
2023-07-13,41,24
2023-07-13,42,20
2023-07-13,43,41
2023-07-13,44,12
2023-07-13,45,3
2023-07-13,46,5
2023-07-13,47,4
2023-07-13,48,9
2023-07-13,49,13
2023-07-13,50,10
2023-07-13,51,7
2023-07-13,52,17
2023-07-13,53,118
2023-07-13,55,63
2023-07-13,58,17
2023-07-13,59,1
2023-07-13,60,6
2023-07-13,61,2
2023-07-13,62,1
2023-07-13,63,1
2023-07-13,64,8
2023-07-13,65,10
2023-07-13,66,2
2023-07-13,67,6
2023-07-13,68,5
2023-07-13,69,4
2023-07-13,72,8
2023-07-13,73,17
2023-07-13,75,34
2023-07-13,76,77
2023-07-13,77,15
2023-07-13,79,47
2023-07-13,80,7
2023-07-13,81,24
2023-07-13,82,12
2023-07-13,83,9
2023-07-13,84,2
2023-07-13,85,3
2023-07-13,86,4
2023-07-13,88,52
2023-07-13,90,1
2023-07-13,92,16
2023-07-13,94,54
2023-07-13,95,13
2023-07-13,97,22
2023-07-13,99,28
2023-07-13,100,4
2023-07-13,101,5
2023-07-13,102,6
2023-07-13,103,9
2023-07-13,104,2
2023-07-13,106,2
2023-07-13,107,5
2023-07-13,109,17
2023-07-13,110,1
2023-07-13,111,1
2023-07-13,112,6
2023-07-13,113,1
2023-07-13,114,6
2023-07-13,115,3
2023-07-13,116,1
2023-07-13,121,4
2023-07-13,122,1
2023-07-13,123,4
2023-07-13,124,4
2023-07-13,125,4
2023-07-13,126,2
2023-07-13,209,21
2023-07-13,210,6
2023-07-13,211,4
2023-07-13,212,7
2023-07-13,213,6
2023-07-13,214,28
2023-07-13,215,15
2023-07-13,216,4
2023-07-13,217,3
2023-07-13,218,46
2023-07-13,219,16
2023-07-13,221,7
2023-07-13,223,32
2023-07-13,224,3
2023-07-13,225,4
2023-07-13,226,2
2023-07-13,241,3
2023-07-13,242,2
2023-07-13,243,5
2023-07-13,244,6
2023-07-13,245,4
2023-07-13,246,1
2023-07-13,249,6
2023-07-13,301,6
2023-07-13,302,1
2023-07-13,303,3
2023-07-13,304,29
2023-07-13,305,3
2023-07-13,306,1
2023-07-13,307,4
2023-07-13,308,5
2023-07-13,309,2
2023-07-13,311,1
2023-07-13,313,3
2023-07-13,314,3
2023-07-13,315,1
2023-07-13,316,1
2023-07-13,317,4
2023-07-13,319,1
2023-07-13,320,2
2023-07-13,321,3
2023-07-13,322,2
2023-07-13,323,1
2023-07-13,325,5
2023-07-13,326,2
2023-07-13,328,13
2023-07-13,329,12
2023-07-13,330,11
2023-07-13,331,14
2023-07-13,332,24
2023-07-13,333,6
2023-07-13,334,33
2023-07-13,335,17
2023-07-13,336,16
2023-07-13,337,6
2023-07-13,338,4
2023-07-13,339,1
2023-07-13,350,33
2023-07-13,351,35
2023-07-13,352,19
2023-07-13,353,38
2023-07-13,354,39
2023-07-13,355,1
2023-07-13,356,5
2023-07-13,357,2
2023-07-13,359,4
2023-07-13,360,26
2023-07-13,361,31
2023-07-13,362,53
2023-07-14,1,19
2023-07-14,2,10
2023-07-14,3,34
2023-07-14,5,18
2023-07-14,8,60
2023-07-14,9,79
2023-07-14,10,30
2023-07-14,11,8
2023-07-14,12,47
2023-07-14,13,72
2023-07-14,14,18
2023-07-14,15,35
2023-07-14,16,52
2023-07-14,17,70
2023-07-14,18,103
2023-07-14,19,18
2023-07-14,20,58
2023-07-14,21,7
2023-07-14,22,41
2023-07-14,23,48
2023-07-14,24,39
2023-07-14,25,32
2023-07-14,26,11
2023-07-14,27,14
2023-07-14,28,23
2023-07-14,29,66
2023-07-14,30,20
2023-07-14,31,3
2023-07-14,32,4
2023-07-14,33,10
2023-07-14,34,10
2023-07-14,35,1
2023-07-14,36,3
2023-07-14,37,2
2023-07-14,38,7
2023-07-14,39,3
2023-07-14,40,5
2023-07-14,41,20
2023-07-14,42,17
2023-07-14,43,40
2023-07-14,44,6
2023-07-14,45,1
2023-07-14,46,6
2023-07-14,47,2
2023-07-14,48,4
2023-07-14,49,10
2023-07-14,50,2
2023-07-14,51,3
2023-07-14,52,14
2023-07-14,53,122
2023-07-14,55,63
2023-07-14,58,16
2023-07-14,59,3
2023-07-14,60,6
2023-07-14,61,2
2023-07-14,62,1
2023-07-14,64,7
2023-07-14,65,4
2023-07-14,66,3
2023-07-14,67,6
2023-07-14,68,6
2023-07-14,69,1
2023-07-14,70,2
2023-07-14,72,4
2023-07-14,73,18
2023-07-14,75,28
2023-07-14,76,64
2023-07-14,77,19
2023-07-14,79,43
2023-07-14,80,20
2023-07-14,81,10
2023-07-14,82,11
2023-07-14,83,9
2023-07-14,84,8
2023-07-14,85,4
2023-07-14,86,7
2023-07-14,88,45
2023-07-14,92,18
2023-07-14,93,1
2023-07-14,94,53
2023-07-14,95,7
2023-07-14,97,19
2023-07-14,99,30
2023-07-14,100,3
2023-07-14,101,6
2023-07-14,102,5
2023-07-14,103,5
2023-07-14,104,2
2023-07-14,106,1
2023-07-14,107,6
2023-07-14,108,1
2023-07-14,109,14
2023-07-14,110,3
2023-07-14,111,3
2023-07-14,112,3
2023-07-14,114,6
2023-07-14,116,3
2023-07-14,121,2
2023-07-14,124,4
2023-07-14,125,4
2023-07-14,126,2
2023-07-14,128,2
2023-07-14,209,14
2023-07-14,210,6
2023-07-14,211,11
2023-07-14,212,5
2023-07-14,213,6
2023-07-14,214,22
2023-07-14,215,12
2023-07-14,216,11
2023-07-14,217,5
2023-07-14,218,29
2023-07-14,219,20
2023-07-14,220,1
2023-07-14,221,5
2023-07-14,222,4
2023-07-14,223,23
2023-07-14,224,1
2023-07-14,225,5
2023-07-14,241,1
2023-07-14,242,1
2023-07-14,243,4
2023-07-14,244,4
2023-07-14,245,2
2023-07-14,247,1
2023-07-14,248,1
2023-07-14,249,2
2023-07-14,301,7
2023-07-14,302,3
2023-07-14,303,6
2023-07-14,304,22
2023-07-14,305,2
2023-07-14,306,2
2023-07-14,307,2
2023-07-14,308,2
2023-07-14,309,4
2023-07-14,311,1
2023-07-14,313,4
2023-07-14,314,4
2023-07-14,315,4
2023-07-14,316,1
2023-07-14,317,5
2023-07-14,318,3
2023-07-14,319,2
2023-07-14,320,1
2023-07-14,321,3
2023-07-14,322,5
2023-07-14,323,1
2023-07-14,325,2
2023-07-14,326,4
2023-07-14,328,9
2023-07-14,329,9
2023-07-14,330,8
2023-07-14,331,12
2023-07-14,332,11
2023-07-14,333,4
2023-07-14,334,14
2023-07-14,335,7
2023-07-14,336,7
2023-07-14,337,7
2023-07-14,338,6
2023-07-14,339,3
2023-07-14,340,3
2023-07-14,350,8
2023-07-14,351,19
2023-07-14,352,5
2023-07-14,353,25
2023-07-14,354,10
2023-07-14,356,3
2023-07-14,357,1
2023-07-14,359,3
2023-07-14,360,14
2023-07-14,361,15
2023-07-14,362,36
2023-07-15,1,17
2023-07-15,2,4
2023-07-15,3,22
2023-07-15,4,13
2023-07-15,5,17
2023-07-15,8,36
2023-07-15,9,57
2023-07-15,10,17
