time,zone,fee
2023-05-25,37204,400
2023-05-25,37205,1
2023-05-25,37206,4
2023-05-25,37207,2
2023-05-25,37208,23
2023-05-26,37001,1512
2023-05-26,37005,852
2023-05-26,37008,296
2023-05-26,37009,145
2023-05-26,37010,45
2023-05-26,37101,115
2023-05-26,37102,17
2023-05-26,37103,45
2023-05-26,37104,69
2023-05-26,37105,70
2023-05-26,37106,76
2023-05-26,37107,29
2023-05-26,37108,100
2023-05-26,37109,45
2023-05-26,37201,39
2023-05-26,37202,72
2023-05-26,37203,46
2023-05-26,37204,322
2023-05-26,37205,1
2023-05-26,37206,1
2023-05-26,37207,1
2023-05-26,37208,9
2023-05-27,37001,1128
2023-05-27,37005,454
2023-05-27,37008,60
2023-05-27,37009,23
2023-05-27,37010,29
2023-05-27,37101,105
2023-05-27,37102,17
2023-05-27,37103,37
2023-05-27,37104,51
2023-05-27,37105,73
2023-05-27,37106,169
2023-05-27,37107,31
2023-05-27,37108,69
2023-05-27,37109,24
2023-05-27,37201,31
2023-05-27,37202,19
2023-05-27,37203,35
2023-05-27,37204,237
2023-05-27,37205,14
2023-05-27,37206,3
2023-05-27,37207,2
2023-05-27,37209,14
2023-05-28,37001,29
2023-05-28,37005,7
2023-05-28,37008,1
2023-05-28,37010,5
2023-05-28,37102,1
2023-05-28,37103,2
2023-05-28,37105,3
2023-05-28,37108,8
2023-05-28,37109,1
2023-05-28,37201,1
2023-05-28,37204,1
2023-05-28,37207,1
2023-05-29,37001,92
2023-05-29,37005,60
2023-05-29,37008,12
2023-05-29,37009,1
2023-05-29,37010,8
2023-05-29,37101,6
2023-05-29,37102,1
2023-05-29,37103,2
2023-05-29,37104,5
2023-05-29,37105,9
2023-05-29,37106,2
2023-05-29,37107,2
2023-05-29,37108,34
2023-05-29,37109,2
2023-05-29,37201,1
2023-05-29,37202,3
2023-05-29,37204,21
2023-05-29,37207,1
2023-05-30,37001,1631
2023-05-30,37005,931
2023-05-30,37008,465
2023-05-30,37009,240
2023-05-30,37010,65
2023-05-30,37101,88
2023-05-30,37102,14
2023-05-30,37103,44
2023-05-30,37104,84
2023-05-30,37105,76
2023-05-30,37106,47
2023-05-30,37107,20
2023-05-30,37108,65
2023-05-30,37109,54
2023-05-30,37201,29
2023-05-30,37202,84
2023-05-30,37203,51
2023-05-30,37204,369
2023-05-30,37205,4
2023-05-30,37206,2
2023-05-30,37207,4
2023-05-31,37001,1608
2023-05-31,37005,961
2023-05-31,37008,454
2023-05-31,37009,200
2023-05-31,37010,75
2023-05-31,37101,86
2023-05-31,37102,16
2023-05-31,37103,45
2023-05-31,37104,74
2023-05-31,37105,73
2023-05-31,37106,21
2023-05-31,37107,10
2023-05-31,37108,61
2023-05-31,37109,36
2023-05-31,37201,28
2023-05-31,37202,66
2023-05-31,37203,54
2023-05-31,37204,377
2023-05-31,37205,2
2023-05-31,37206,8
2023-05-31,37207,1
2023-05-31,37208,2
2023-06-01,37001,1604
2023-06-01,37005,1085
2023-06-01,37008,409
2023-06-01,37009,221
2023-06-01,37010,79
2023-06-01,37101,114
2023-06-01,37102,20
2023-06-01,37103,53
2023-06-01,37104,84
2023-06-01,37105,70
2023-06-01,37106,32
2023-06-01,37107,33
2023-06-01,37108,49
2023-06-01,37109,45
2023-06-01,37201,33
2023-06-01,37202,107
2023-06-01,37203,65
2023-06-01,37204,382
2023-06-01,37205,1
2023-06-01,37206,4
2023-06-01,37208,1
2023-06-01,37209,1
2023-06-02,37001,1662
2023-06-02,37005,924
2023-06-02,37008,317
2023-06-02,37009,145
2023-06-02,37010,76
2023-06-02,37101,89
2023-06-02,37102,14
2023-06-02,37103,45
2023-06-02,37104,76
2023-06-02,37105,67
2023-06-02,37106,42
2023-06-02,37107,21
2023-06-02,37108,81
2023-06-02,37109,44
2023-06-02,37201,40
2023-06-02,37202,72
2023-06-02,37203,42
2023-06-02,37204,352
2023-06-02,37205,1
2023-06-02,37206,5
2023-06-02,37208,4
2023-06-03,37001,1128
2023-06-03,37005,526
2023-06-03,37008,74
2023-06-03,37009,25
2023-06-03,37010,34
2023-06-03,37101,97
2023-06-03,37102,26
2023-06-03,37103,41
2023-06-03,37104,42
2023-06-03,37105,69
2023-06-03,37106,139
2023-06-03,37107,24
2023-06-03,37108,48
2023-06-03,37109,27
2023-06-03,37201,29
2023-06-03,37202,23
2023-06-03,37203,34
2023-06-03,37204,306
2023-06-03,37205,6
2023-06-03,37206,7
2023-06-03,37207,3
2023-06-03,37208,3
2023-06-03,37209,10
2023-06-04,37001,30
2023-06-04,37005,17
2023-06-04,37008,1
2023-06-04,37009,3
2023-06-04,37010,2
2023-06-04,37101,2
2023-06-04,37102,1
2023-06-04,37103,2
2023-06-04,37105,2
2023-06-04,37107,3
2023-06-04,37108,21
2023-06-04,37109,3
2023-06-04,37202,1
2023-06-04,37204,5
2023-06-05,37001,1650
2023-06-05,37005,964
2023-06-05,37008,431
2023-06-05,37009,218
2023-06-05,37010,66
2023-06-05,37101,105
2023-06-05,37102,13
2023-06-05,37103,1
2023-06-05,37104,55
2023-06-05,37105,71
2023-06-05,37106,47
2023-06-05,37107,27
2023-06-05,37108,85
2023-06-05,37109,48
2023-06-05,37201,40
2023-06-05,37202,85
2023-06-05,37203,56
2023-06-05,37204,315
2023-06-05,37205,2
2023-06-05,37206,3
2023-06-05,37207,1
2023-06-05,37208,2
2023-06-06,37001,1721
2023-06-06,37005,980
2023-06-06,37008,465
2023-06-06,37009,232
2023-06-06,37010,62
2023-06-06,37101,95
2023-06-06,37102,16
2023-06-06,37104,61
2023-06-06,37105,74
2023-06-06,37106,56
2023-06-06,37107,37
2023-06-06,37108,55
2023-06-06,37109,50
2023-06-06,37201,21
2023-06-06,37202,89
2023-06-06,37203,51
2023-06-06,37204,381
2023-06-06,37205,1
2023-06-06,37206,1
2023-06-06,37207,2
2023-06-07,37001,1635
2023-06-07,37005,1035
2023-06-07,37008,428
2023-06-07,37009,203
2023-06-07,37010,61
2023-06-07,37101,79
2023-06-07,37102,14
2023-06-07,37103,1
2023-06-07,37104,74
2023-06-07,37105,67
2023-06-07,37106,58
2023-06-07,37107,32
2023-06-07,37108,54
2023-06-07,37109,40
2023-06-07,37201,36
2023-06-07,37202,74
2023-06-07,37203,52
2023-06-07,37204,413
2023-06-07,37205,3
2023-06-07,37206,3
2023-06-07,37207,2
2023-06-07,37208,1
2023-06-08,37001,1739
2023-06-08,37005,1375
2023-06-08,37008,475
2023-06-08,37009,219
2023-06-08,37010,79
2023-06-08,37101,109
2023-06-08,37102,51
2023-06-08,37103,1
2023-06-08,37104,69
2023-06-08,37105,108
2023-06-08,37106,121
2023-06-08,37107,56
2023-06-08,37108,88
2023-06-08,37109,58
2023-06-08,37201,44
2023-06-08,37202,167
2023-06-08,37203,86
2023-06-08,37204,449
2023-06-08,37205,2
2023-06-08,37206,3
2023-06-08,37207,1
2023-06-08,37208,16
2023-06-09,37001,1674
2023-06-09,37005,948
2023-06-09,37008,317
2023-06-09,37009,167
2023-06-09,37010,59
2023-06-09,37101,100
2023-06-09,37102,22
2023-06-09,37104,19
2023-06-09,37105,89
2023-06-09,37106,61
2023-06-09,37107,26
2023-06-09,37108,75
2023-06-09,37109,35
2023-06-09,37201,25
2023-06-09,37202,73
2023-06-09,37203,53
2023-06-09,37204,347
2023-06-09,37205,2
2023-06-09,37206,2
2023-06-09,37208,12
2023-06-09,37209,1
2023-06-10,37001,1156
2023-06-10,37005,620
2023-06-10,37008,72
2023-06-10,37009,13
2023-06-10,37010,30
2023-06-10,37101,101
2023-06-10,37102,24
2023-06-10,37103,1
2023-06-10,37104,15
2023-06-10,37105,58
2023-06-10,37106,127
2023-06-10,37107,29
2023-06-10,37108,48
2023-06-10,37109,24
2023-06-10,37201,35
2023-06-10,37202,22
2023-06-10,37203,38
2023-06-10,37204,257
2023-06-10,37205,29
2023-06-10,37206,4
2023-06-10,37207,5
2023-06-10,37208,14
2023-06-10,37209,9
2023-06-11,37001,39
2023-06-11,37005,21
2023-06-11,37008,2
2023-06-11,37010,2
2023-06-11,37101,2
2023-06-11,37105,1
2023-06-11,37107,1
2023-06-11,37108,24
2023-06-11,37109,3
2023-06-11,37204,3
2023-06-12,37001,1632
2023-06-12,37005,928
2023-06-12,37008,461
2023-06-12,37009,198
2023-06-12,37010,60
2023-06-12,37101,99
2023-06-12,37102,17
2023-06-12,37103,11
2023-06-12,37104,67
2023-06-12,37105,65
2023-06-12,37106,56
2023-06-12,37107,18
2023-06-12,37108,80
2023-06-12,37109,44
2023-06-12,37201,17
2023-06-12,37202,101
2023-06-12,37203,58
2023-06-12,37204,329
2023-06-12,37205,2
2023-06-12,37206,3
2023-06-12,37207,1
2023-06-12,37208,10
2023-06-13,37001,1606
2023-06-13,37005,923
2023-06-13,37008,473
2023-06-13,37009,230
2023-06-13,37010,63
2023-06-13,37101,87
2023-06-13,37102,13
2023-06-13,37103,31
2023-06-13,37104,69
2023-06-13,37105,73
2023-06-13,37106,44
2023-06-13,37107,26
2023-06-13,37108,60
2023-06-13,37109,30
2023-06-13,37201,21
2023-06-13,37202,105
2023-06-13,37203,60
2023-06-13,37204,394
2023-06-13,37206,2
2023-06-13,37207,2
2023-06-13,37208,5
2023-06-14,37001,1538
2023-06-14,37005,961
2023-06-14,37008,441
2023-06-14,37009,224
2023-06-14,37010,73
2023-06-14,37101,94
2023-06-14,37102,13
2023-06-14,37103,30
2023-06-14,37104,50
2023-06-14,37105,70
2023-06-14,37106,25
2023-06-14,37107,27
2023-06-14,37108,42
2023-06-14,37109,47
2023-06-14,37201,18
2023-06-14,37202,88
2023-06-14,37203,44
2023-06-14,37204,415
2023-06-14,37205,1
2023-06-14,37206,1
2023-06-14,37207,1
2023-06-14,37208,6
2023-06-15,37001,1712
2023-06-15,37005,986
2023-06-15,37008,437
2023-06-15,37009,227
2023-06-15,37010,70
2023-06-15,37101,113
2023-06-15,37102,16
2023-06-15,37103,40
2023-06-15,37104,31
2023-06-15,37105,62
2023-06-15,37106,68
2023-06-15,37107,27
2023-06-15,37108,72
2023-06-15,37109,55
2023-06-15,37201,35
2023-06-15,37202,105
2023-06-15,37203,60
2023-06-15,37204,391
2023-06-15,37205,3
2023-06-15,37208,21
2023-06-16,37001,1604
2023-06-16,37005,825
2023-06-16,37008,333
2023-06-16,37009,161
2023-06-16,37010,62
2023-06-16,37101,105
2023-06-16,37102,8
2023-06-16,37103,57
2023-06-16,37104,15
2023-06-16,37105,80
2023-06-16,37106,59
2023-06-16,37107,20
2023-06-16,37108,76
2023-06-16,37109,42
2023-06-16,37201,30
2023-06-16,37202,63
2023-06-16,37203,46
2023-06-16,37204,340
2023-06-16,37206,1
2023-06-16,37208,11
2023-06-17,37001,1119
2023-06-17,37005,475
2023-06-17,37008,74
2023-06-17,37009,20
2023-06-17,37010,42
2023-06-17,37101,90
2023-06-17,37102,22
2023-06-17,37103,43
2023-06-17,37104,14
2023-06-17,37105,75
2023-06-17,37106,137
2023-06-17,37107,22
2023-06-17,37108,52
2023-06-17,37109,23
2023-06-17,37201,28
2023-06-17,37202,14
2023-06-17,37203,33
2023-06-17,37204,288
2023-06-17,37205,1
2023-06-17,37206,5
2023-06-17,37207,1
2023-06-17,37208,10
2023-06-17,37209,8
2023-06-18,37001,34
2023-06-18,37005,17
2023-06-18,37008,2
2023-06-18,37009,1
2023-06-18,37010,4
2023-06-18,37103,3
2023-06-18,37105,1
2023-06-18,37106,2
2023-06-18,37108,19
2023-06-18,37109,1
2023-06-18,37203,1
2023-06-18,37204,3
2023-06-19,37001,1576
2023-06-19,37005,871
2023-06-19,37008,439
2023-06-19,37009,177
2023-06-19,37010,82
2023-06-19,37101,114
2023-06-19,37102,12
2023-06-19,37103,26
2023-06-19,37104,71
2023-06-19,37105,63
2023-06-19,37106,37
2023-06-19,37107,28
2023-06-19,37108,68
2023-06-19,37109,40
2023-06-19,37201,25
2023-06-19,37202,96
2023-06-19,37203,56
2023-06-19,37204,339
2023-06-19,37205,1
2023-06-19,37206,1
2023-06-19,37208,8
2023-06-20,37001,1651
2023-06-20,37005,1072
2023-06-20,37008,490
2023-06-20,37009,215
2023-06-20,37010,85
2023-06-20,37101,108
2023-06-20,37102,17
2023-06-20,37103,50
2023-06-20,37104,68
2023-06-20,37105,87
2023-06-20,37106,62
2023-06-20,37107,23
2023-06-20,37108,46
2023-06-20,37109,42
2023-06-20,37201,23
2023-06-20,37202,102
2023-06-20,37203,51
2023-06-20,37204,388
2023-06-20,37207,1
2023-06-20,37208,6
2023-06-20,37209,1
2023-06-21,37001,1579
2023-06-21,37005,951
2023-06-21,37008,411
2023-06-21,37009,214
2023-06-21,37010,191
2023-06-21,37101,81
2023-06-21,37102,14
2023-06-21,37103,38
2023-06-21,37104,70
2023-06-21,37105,77
2023-06-21,37106,37
2023-06-21,37107,20
2023-06-21,37108,60
2023-06-21,37109,19
2023-06-21,37201,25
2023-06-21,37202,77
2023-06-21,37203,45
2023-06-21,37204,335
2023-06-21,37205,2
2023-06-21,37207,1
2023-06-21,37208,9
2023-06-21,37209,1
2023-06-22,37001,1477
2023-06-22,37005,958
2023-06-22,37008,417
2023-06-22,37009,208
2023-06-22,37010,77
2023-06-22,37101,89
2023-06-22,37102,10
2023-06-22,37103,54
2023-06-22,37104,64
2023-06-22,37105,66
2023-06-22,37106,39
2023-06-22,37107,28
2023-06-22,37108,46
2023-06-22,37109,34
2023-06-22,37201,22
2023-06-22,37202,124
2023-06-22,37203,74
2023-06-22,37204,335
2023-06-22,37205,3
2023-06-22,37208,20
2023-06-23,37001,1549
2023-06-23,37005,818
2023-06-23,37008,317
2023-06-23,37009,138
2023-06-23,37010,57
2023-06-23,37101,107
2023-06-23,37102,10
2023-06-23,37103,45
2023-06-23,37104,67
2023-06-23,37105,67
2023-06-23,37106,29
2023-06-23,37107,23
2023-06-23,37108,85
2023-06-23,37109,34
2023-06-23,37201,27
2023-06-23,37202,62
2023-06-23,37203,55
2023-06-23,37204,284
2023-06-23,37208,10
2023-06-24,37001,1109
2023-06-24,37005,421
2023-06-24,37008,82
2023-06-24,37009,27
2023-06-24,37010,22
2023-06-24,37101,79
2023-06-24,37102,15
2023-06-24,37103,54
2023-06-24,37104,47
2023-06-24,37105,72
2023-06-24,37106,110
2023-06-24,37107,25
2023-06-24,37108,37
2023-06-24,37109,24
2023-06-24,37201,22
2023-06-24,37202,16
2023-06-24,37203,36
2023-06-24,37204,180
2023-06-24,37205,7
2023-06-24,37206,7
2023-06-24,37207,1
2023-06-24,37208,7
2023-06-24,37209,11
2023-06-25,37001,31
2023-06-25,37005,13
2023-06-25,37008,2
2023-06-25,37009,1
2023-06-25,37010,3
2023-06-25,37101,4
2023-06-25,37102,3
2023-06-25,37103,1
2023-06-25,37104,1
2023-06-25,37105,2
2023-06-25,37106,1
2023-06-25,37108,22
2023-06-25,37204,1
2023-06-26,37001,1575
2023-06-26,37005,959
2023-06-26,37008,412
2023-06-26,37009,189
2023-06-26,37010,62
2023-06-26,37101,86
2023-06-26,37102,12
2023-06-26,37103,30
2023-06-26,37104,76
2023-06-26,37105,58
2023-06-26,37106,31
2023-06-26,37107,17
2023-06-26,37108,54
2023-06-26,37109,37
2023-06-26,37201,30
2023-06-26,37202,75
2023-06-26,37203,44
2023-06-26,37204,288
2023-06-26,37205,1
2023-06-26,37206,3
2023-06-26,37207,2
2023-06-26,37208,5
2023-06-27,37001,1664
2023-06-27,37005,1015
2023-06-27,37008,485
2023-06-27,37009,211
2023-06-27,37010,81
2023-06-27,37101,97
2023-06-27,37102,17
2023-06-27,37103,55
2023-06-27,37104,75
2023-06-27,37105,102
2023-06-27,37106,39
2023-06-27,37107,29
2023-06-27,37108,41
2023-06-27,37109,46
2023-06-27,37201,34
2023-06-27,37202,97
2023-06-27,37203,53
2023-06-27,37204,415
2023-06-27,37205,1
2023-06-27,37206,4
2023-06-27,37207,1
2023-06-27,37208,6
2023-06-28,37001,1557
2023-06-28,37005,1063
2023-06-28,37008,411
2023-06-28,37009,209
2023-06-28,37010,75
2023-06-28,37101,92
2023-06-28,37102,7
2023-06-28,37103,58
2023-06-28,37104,71
2023-06-28,37105,63
2023-06-28,37106,48
2023-06-28,37107,20
2023-06-28,37108,51
2023-06-28,37109,39
2023-06-28,37201,35
2023-06-28,37202,78
2023-06-28,37203,41
2023-06-28,37204,370
2023-06-28,37205,1
2023-06-28,37206,4
2023-06-28,37208,8
2023-06-29,37001,1700
2023-06-29,37005,1083
2023-06-29,37008,453
2023-06-29,37009,228
2023-06-29,37010,83
2023-06-29,37101,112
2023-06-29,37102,18
2023-06-29,37103,58
2023-06-29,37104,84
2023-06-29,37105,89
2023-06-29,37106,54
2023-06-29,37107,25
2023-06-29,37108,62
2023-06-29,37109,49
2023-06-29,37201,33
2023-06-29,37202,135
2023-06-29,37203,63
2023-06-29,37204,347
2023-06-29,37205,1
2023-06-29,37206,3
2023-06-29,37207,1
2023-06-29,37208,26
2023-06-29,37209,1
2023-06-30,37001,1697
2023-06-30,37005,1042
2023-06-30,37008,349
2023-06-30,37009,147
2023-06-30,37010,82
2023-06-30,37101,102
2023-06-30,37102,21
2023-06-30,37103,58
2023-06-30,37104,76
2023-06-30,37105,95
2023-06-30,37106,10
2023-06-30,37107,33
2023-06-30,37108,88
2023-06-30,37109,37
2023-06-30,37201,26
2023-06-30,37202,73
2023-06-30,37203,50
2023-06-30,37204,290
2023-06-30,37205,3
2023-06-30,37206,3
2023-06-30,37207,1
2023-06-30,37208,8
2023-07-01,37001,1341
2023-07-01,37005,522
2023-07-01,37008,82
2023-07-01,37009,24
2023-07-01,37010,28
2023-07-01,37101,99
2023-07-01,37102,27
2023-07-01,37103,45
2023-07-01,37104,55
2023-07-01,37105,91
2023-07-01,37106,129
2023-07-01,37107,6
2023-07-01,37108,58
2023-07-01,37109,24
2023-07-01,37201,38
2023-07-01,37202,27
2023-07-01,37203,41
2023-07-01,37204,240
2023-07-01,37205,5
2023-07-01,37206,5
2023-07-01,37207,2
2023-07-01,37208,25
2023-07-01,37209,12
2023-07-02,37001,43
2023-07-02,37005,20
2023-07-02,37008,6
2023-07-02,37009,2
2023-07-02,37010,2
2023-07-02,37101,5
2023-07-02,37103,5
2023-07-02,37104,2
2023-07-02,37105,1
2023-07-02,37108,12
2023-07-02,37204,5
2023-07-03,37001,1736
2023-07-03,37005,1070
2023-07-03,37008,500
2023-07-03,37009,222
2023-07-03,37010,92
2023-07-03,37101,112
2023-07-03,37102,18
2023-07-03,37103,65
2023-07-03,37104,78
2023-07-03,37105,79
2023-07-03,37106,57
2023-07-03,37107,28
2023-07-03,37108,82
2023-07-03,37109,52
2023-07-03,37201,24
2023-07-03,37202,85
2023-07-03,37203,68
2023-07-03,37204,329
2023-07-03,37205,13
2023-07-03,37206,2
2023-07-03,37207,1
2023-07-03,37208,17
2023-07-04,37001,1755
2023-07-04,37005,1035
2023-07-04,37008,510
2023-07-04,37009,255
2023-07-04,37010,78
2023-07-04,37101,98
2023-07-04,37102,12
2023-07-04,37103,60
2023-07-04,37104,82
2023-07-04,37105,90
2023-07-04,37106,56
2023-07-04,37107,38
2023-07-04,37108,94
2023-07-04,37109,48
2023-07-04,37201,32
2023-07-04,37202,104
2023-07-04,37203,46
2023-07-04,37204,325
2023-07-04,37205,6
2023-07-04,37206,1
2023-07-04,37208,14
2023-07-05,37001,1740
2023-07-05,37005,1177
2023-07-05,37008,469
2023-07-05,37009,205
2023-07-05,37010,65
2023-07-05,37101,107
2023-07-05,37102,25
2023-07-05,37103,82
2023-07-05,37104,91
2023-07-05,37105,115
2023-07-05,37106,150
2023-07-05,37107,39
2023-07-05,37108,50
2023-07-05,37109,49
2023-07-05,37201,52
2023-07-05,37202,90
2023-07-05,37203,64
2023-07-05,37204,321
2023-07-05,37205,9
2023-07-05,37206,1
2023-07-05,37208,10
2023-07-05,37209,1
2023-07-06,37001,1831
2023-07-06,37005,1054
2023-07-06,37008,472
2023-07-06,37009,218
2023-07-06,37010,62
2023-07-06,37101,55
2023-07-06,37102,27
2023-07-06,37103,55
2023-07-06,37104,70
2023-07-06,37105,111
2023-07-06,37106,14
2023-07-06,37107,33
2023-07-06,37108,70
2023-07-06,37109,52
2023-07-06,37201,31
2023-07-06,37202,135
2023-07-06,37203,80
2023-07-06,37204,262
2023-07-06,37205,5
2023-07-06,37206,1
2023-07-06,37207,3
2023-07-06,37208,28
2023-07-06,37209,1
2023-07-07,37001,1688
2023-07-07,37005,910
2023-07-07,37008,292
2023-07-07,37009,147
2023-07-07,37010,44
2023-07-07,37101,38
2023-07-07,37102,18
2023-07-07,37103,57
2023-07-07,37104,75
2023-07-07,37105,79
2023-07-07,37106,10
2023-07-07,37107,26
2023-07-07,37108,74
2023-07-07,37109,33
2023-07-07,37201,20
2023-07-07,37202,85
2023-07-07,37203,52
2023-07-07,37204,321
2023-07-07,37205,8
2023-07-07,37206,1
2023-07-07,37208,17
2023-07-07,37209,1
2023-07-08,37001,1118
2023-07-08,37005,452
2023-07-08,37008,70
2023-07-08,37009,21
2023-07-08,37010,29
2023-07-08,37101,28
2023-07-08,37102,12
2023-07-08,37103,41
2023-07-08,37104,58
2023-07-08,37105,75
2023-07-08,37106,9
2023-07-08,37107,18
2023-07-08,37108,56
2023-07-08,37109,17
2023-07-08,37201,28
2023-07-08,37202,20
2023-07-08,37203,37
2023-07-08,37204,232
2023-07-08,37205,11
2023-07-08,37206,4
2023-07-08,37207,1
2023-07-08,37208,13
2023-07-08,37209,7
2023-07-09,37001,26
2023-07-09,37005,18
2023-07-09,37008,3
2023-07-09,37009,1
2023-07-09,37101,2
2023-07-09,37102,1
2023-07-09,37103,1
2023-07-09,37105,2
2023-07-09,37108,17
2023-07-09,37204,2
2023-07-10,37001,1624
2023-07-10,37005,882
2023-07-10,37008,414
2023-07-10,37009,212
2023-07-10,37010,45
2023-07-10,37101,22
2023-07-10,37102,19
2023-07-10,37103,34
2023-07-10,37104,95
2023-07-10,37105,96
2023-07-10,37106,12
2023-07-10,37107,31
2023-07-10,37108,94
2023-07-10,37109,42
2023-07-10,37201,23
2023-07-10,37202,105
2023-07-10,37203,54
2023-07-10,37204,353
2023-07-10,37205,2
2023-07-10,37208,14
2023-07-10,37209,1
2023-07-11,37001,1503
2023-07-11,37005,864
2023-07-11,37008,435
2023-07-11,37009,205
2023-07-11,37010,50
2023-07-11,37101,37
2023-07-11,37102,12
2023-07-11,37103,46
2023-07-11,37104,73
2023-07-11,37105,93
2023-07-11,37106,5
2023-07-11,37107,34
2023-07-11,37108,44
2023-07-11,37109,36
2023-07-11,37201,19
2023-07-11,37202,97
2023-07-11,37203,62
2023-07-11,37204,357
2023-07-11,37205,3
2023-07-11,37207,1
2023-07-11,37208,6
2023-07-12,37001,1491
2023-07-12,37005,932
2023-07-12,37008,394
2023-07-12,37009,168
2023-07-12,37010,62
2023-07-12,37101,42
2023-07-12,37102,14
2023-07-12,37103,47
2023-07-12,37104,67
2023-07-12,37105,97
2023-07-12,37106,10
2023-07-12,37107,21
2023-07-12,37108,49
2023-07-12,37109,41
2023-07-12,37201,26
2023-07-12,37202,62
2023-07-12,37203,55
2023-07-12,37204,426
2023-07-12,37205,3
2023-07-12,37208,3
2023-07-13,37001,1630
2023-07-13,37005,927
2023-07-13,37008,392
2023-07-13,37009,219
2023-07-13,37010,62
2023-07-13,37101,47
2023-07-13,37102,18
2023-07-13,37103,41
2023-07-13,37104,76
2023-07-13,37105,93
2023-07-13,37106,6
2023-07-13,37107,21
2023-07-13,37108,49
2023-07-13,37109,36
2023-07-13,37201,31
2023-07-13,37202,119
2023-07-13,37203,64
2023-07-13,37204,381
2023-07-13,37205,4
2023-07-13,37206,2
2023-07-13,37207,1
2023-07-13,37208,15
2023-07-13,37209,1
2023-07-14,37001,1596
2023-07-14,37005,794
2023-07-14,37008,284
2023-07-14,37009,109
2023-07-14,37010,60
2023-07-14,37101,39
2023-07-14,37102,16
2023-07-14,37103,47
2023-07-14,37104,57
2023-07-14,37105,91
2023-07-14,37106,15
2023-07-14,37107,27
2023-07-14,37108,80
2023-07-14,37109,45
2023-07-14,37201,24
2023-07-14,37202,76
2023-07-14,37203,34
2023-07-14,37204,333
2023-07-14,37205,8
2023-07-14,37206,1
2023-07-14,37207,1
2023-07-14,37208,9
2023-07-15,37001,1209
2023-07-15,37005,464
2023-07-15,37008,47
2023-07-15,37009,16
2023-07-15,37010,27
2023-07-15,37101,41
2023-07-15,37102,11
2023-07-15,37103,31
2023-07-15,37104,49
2023-07-15,37105,69
2023-07-15,37106,10
2023-07-15,37107,24
2023-07-15,37108,62
2023-07-15,37109,28
2023-07-15,37201,24
2023-07-15,37202,17
2023-07-15,37203,32
2023-07-15,37204,260
2023-07-15,37205,6
2023-07-15,37206,4
2023-07-15,37208,14
2023-07-15,37209,14
2023-07-16,37001,18
2023-07-16,37005,11
2023-07-16,37008,2
2023-07-16,37009,2
2023-07-16,37010,4
2023-07-16,37103,1
2023-07-16,37104,3
2023-07-16,37105,2
2023-07-16,37108,13
2023-07-16,37109,1
2023-07-16,37204,9
2023-07-17,37001,1421
2023-07-17,37005,796
2023-07-17,37008,323
2023-07-17,37009,206
2023-07-17,37010,50
2023-07-17,37101,33
2023-07-17,37102,12
2023-07-17,37103,33
2023-07-17,37104,75
2023-07-17,37105,86
2023-07-17,37106,10
2023-07-17,37107,32
2023-07-17,37108,72
2023-07-17,37109,42
2023-07-17,37201,16
2023-07-17,37202,85
2023-07-17,37203,43
2023-07-17,37204,323
2023-07-17,37205,6
2023-07-17,37206,2
2023-07-17,37208,7
2023-07-18,37001,1531
2023-07-18,37005,900
2023-07-18,37008,268
2023-07-18,37009,190
2023-07-18,37010,59
2023-07-18,37101,48
2023-07-18,37102,16
2023-07-18,37103,27
2023-07-18,37104,71
2023-07-18,37105,76
2023-07-18,37106,11
2023-07-18,37107,30
2023-07-18,37108,54
2023-07-18,37109,28
2023-07-18,37201,18
2023-07-18,37202,89
2023-07-18,37203,46
2023-07-18,37204,308
2023-07-18,37205,5
2023-07-18,37208,8
2023-07-19,37001,1483
2023-07-19,37005,792
2023-07-19,37008,303
2023-07-19,37009,152
2023-07-19,37010,62
2023-07-19,37101,40
2023-07-19,37102,16
2023-07-19,37103,43
2023-07-19,37104,74
2023-07-19,37105,79
2023-07-19,37106,10
2023-07-19,37107,19
2023-07-19,37108,60
2023-07-19,37109,47
2023-07-19,37201,24
2023-07-19,37202,72
2023-07-19,37203,38
2023-07-19,37204,349
2023-07-19,37205,6
2023-07-19,37208,9
2023-07-20,37001,1607
2023-07-20,37005,900
2023-07-20,37008,312
2023-07-20,37009,205
2023-07-20,37010,70
2023-07-20,37101,54
2023-07-20,37102,19
2023-07-20,37103,57
2023-07-20,37104,60
2023-07-20,37105,77
2023-07-20,37106,15
2023-07-20,37107,30
2023-07-20,37108,80
2023-07-20,37109,41
2023-07-20,37201,17
2023-07-20,37202,117
2023-07-20,37203,67
2023-07-20,37204,352
2023-07-20,37205,4
2023-07-20,37206,1
2023-07-20,37207,2
2023-07-20,37208,20
2023-07-21,37001,1534
2023-07-21,37005,653
2023-07-21,37008,219
2023-07-21,37009,149
2023-07-21,37010,57
2023-07-21,37101,50
2023-07-21,37102,18
2023-07-21,37103,31
2023-07-21,37104,64
2023-07-21,37105,82
2023-07-21,37106,3
2023-07-21,37107,34
2023-07-21,37108,53
2023-07-21,37109,36
2023-07-21,37201,21
2023-07-21,37202,61
2023-07-21,37203,38
2023-07-21,37204,309
2023-07-21,37205,1
2023-07-21,37208,7
2023-07-22,37001,1227
2023-07-22,37005,466
2023-07-22,37008,68
2023-07-22,37009,14
2023-07-22,37010,24
2023-07-22,37101,54
2023-07-22,37102,13
2023-07-22,37103,49
2023-07-22,37104,52
