time,zone,fee
2023-06-03,37206,4
2023-06-03,37207,1
2023-06-03,37208,3
2023-06-03,37209,1
2023-06-04,37001,14
2023-06-04,37005,11
2023-06-04,37008,1
2023-06-04,37009,2
2023-06-04,37010,1
2023-06-04,37101,1
2023-06-04,37102,1
2023-06-04,37103,2
2023-06-04,37107,2
2023-06-04,37108,20
2023-06-04,37109,2
2023-06-04,37204,4
2023-06-05,37001,489
2023-06-05,37005,313
2023-06-05,37008,134
2023-06-05,37009,70
2023-06-05,37010,26
2023-06-05,37101,50
2023-06-05,37102,6
2023-06-05,37103,1
2023-06-05,37104,8
2023-06-05,37105,35
2023-06-05,37106,17
2023-06-05,37107,6
2023-06-05,37108,47
2023-06-05,37109,13
2023-06-05,37201,12
2023-06-05,37202,12
2023-06-05,37203,20
2023-06-05,37204,159
2023-06-05,37205,1
2023-06-05,37206,3
2023-06-05,37207,1
2023-06-05,37208,2
2023-06-06,37001,487
2023-06-06,37005,277
2023-06-06,37008,142
2023-06-06,37009,70
2023-06-06,37010,22
2023-06-06,37101,47
2023-06-06,37102,2
2023-06-06,37104,8
2023-06-06,37105,34
2023-06-06,37106,10
2023-06-06,37107,8
2023-06-06,37108,16
2023-06-06,37109,17
2023-06-06,37201,7
2023-06-06,37202,15
2023-06-06,37203,13
2023-06-06,37204,211
2023-06-06,37206,1
2023-06-06,37207,2
2023-06-07,37001,476
2023-06-07,37005,314
2023-06-07,37008,148
2023-06-07,37009,77
2023-06-07,37010,19
2023-06-07,37101,42
2023-06-07,37102,5
2023-06-07,37103,1
2023-06-07,37104,12
2023-06-07,37105,27
2023-06-07,37106,18
2023-06-07,37107,4
2023-06-07,37108,40
2023-06-07,37109,5
2023-06-07,37201,10
2023-06-07,37202,17
2023-06-07,37203,22
2023-06-07,37204,201
2023-06-07,37206,2
2023-06-07,37207,2
2023-06-07,37208,1
2023-06-08,37001,500
2023-06-08,37005,412
2023-06-08,37008,153
2023-06-08,37009,64
2023-06-08,37010,17
2023-06-08,37101,47
2023-06-08,37102,17
2023-06-08,37103,1
2023-06-08,37104,11
2023-06-08,37105,41
2023-06-08,37106,38
2023-06-08,37107,11
2023-06-08,37108,57
2023-06-08,37109,13
2023-06-08,37201,7
2023-06-08,37202,21
2023-06-08,37203,33
2023-06-08,37204,214
2023-06-08,37205,2
2023-06-08,37206,2
2023-06-08,37208,1
2023-06-09,37001,494
2023-06-09,37005,283
2023-06-09,37008,106
2023-06-09,37009,47
2023-06-09,37010,18
2023-06-09,37101,56
2023-06-09,37102,8
2023-06-09,37104,3
2023-06-09,37105,44
2023-06-09,37106,23
2023-06-09,37107,3
2023-06-09,37108,38
2023-06-09,37109,7
2023-06-09,37201,7
2023-06-09,37202,19
2023-06-09,37203,21
2023-06-09,37204,180
2023-06-09,37205,1
2023-06-09,37206,1
2023-06-09,37208,5
2023-06-09,37209,1
2023-06-10,37001,364
2023-06-10,37005,192
2023-06-10,37008,24
2023-06-10,37009,3
2023-06-10,37010,5
2023-06-10,37101,56
2023-06-10,37102,14
2023-06-10,37103,1
2023-06-10,37104,1
2023-06-10,37105,26
2023-06-10,37106,43
2023-06-10,37107,6
2023-06-10,37108,32
2023-06-10,37109,9
2023-06-10,37201,10
2023-06-10,37202,6
2023-06-10,37203,8
2023-06-10,37204,98
2023-06-10,37205,4
2023-06-10,37206,1
2023-06-10,37207,2
2023-06-10,37208,6
2023-06-11,37001,21
2023-06-11,37005,14
2023-06-11,37010,1
2023-06-11,37101,2
2023-06-11,37105,1
2023-06-11,37107,1
2023-06-11,37108,19
2023-06-11,37109,1
2023-06-11,37204,3
2023-06-12,37001,476
2023-06-12,37005,303
2023-06-12,37008,160
2023-06-12,37009,65
2023-06-12,37010,11
2023-06-12,37101,45
2023-06-12,37102,7
2023-06-12,37103,11
2023-06-12,37104,9
2023-06-12,37105,30
2023-06-12,37106,20
2023-06-12,37107,5
2023-06-12,37108,45
2023-06-12,37109,7
2023-06-12,37201,5
2023-06-12,37202,17
2023-06-12,37203,25
2023-06-12,37204,167
2023-06-12,37205,1
2023-06-12,37206,2
2023-06-12,37207,1
2023-06-13,37001,460
2023-06-13,37005,258
2023-06-13,37008,162
2023-06-13,37009,64
2023-06-13,37010,15
2023-06-13,37101,47
2023-06-13,37102,4
2023-06-13,37103,31
2023-06-13,37104,13
2023-06-13,37105,35
2023-06-13,37106,12
2023-06-13,37107,6
2023-06-13,37108,41
2023-06-13,37109,7
2023-06-13,37201,7
2023-06-13,37202,26
2023-06-13,37203,29
2023-06-13,37204,216
2023-06-13,37206,2
2023-06-13,37207,2
2023-06-13,37208,1
2023-06-14,37001,447
2023-06-14,37005,305
2023-06-14,37008,149
2023-06-14,37009,78
2023-06-14,37010,21
2023-06-14,37101,53
2023-06-14,37102,7
2023-06-14,37103,30
2023-06-14,37104,4
2023-06-14,37105,32
2023-06-14,37106,8
2023-06-14,37107,9
2023-06-14,37108,34
2023-06-14,37109,9
2023-06-14,37201,1
2023-06-14,37202,16
2023-06-14,37203,10
2023-06-14,37204,221
2023-06-14,37207,1
2023-06-15,37001,468
2023-06-15,37005,335
2023-06-15,37008,164
2023-06-15,37009,62
2023-06-15,37010,18
2023-06-15,37101,68
2023-06-15,37102,2
2023-06-15,37103,40
2023-06-15,37104,2
2023-06-15,37105,35
2023-06-15,37106,28
2023-06-15,37107,6
2023-06-15,37108,45
2023-06-15,37109,14
2023-06-15,37201,5
2023-06-15,37202,16
2023-06-15,37203,20
2023-06-15,37204,191
2023-06-15,37205,2
2023-06-15,37208,5
2023-06-16,37001,495
2023-06-16,37005,268
2023-06-16,37008,122
2023-06-16,37009,51
2023-06-16,37010,16
2023-06-16,37101,72
2023-06-16,37102,3
2023-06-16,37103,57
2023-06-16,37105,28
2023-06-16,37106,23
2023-06-16,37107,5
2023-06-16,37108,56
2023-06-16,37109,17
2023-06-16,37201,5
2023-06-16,37202,12
2023-06-16,37203,11
2023-06-16,37204,161
2023-06-16,37206,1
2023-06-17,37001,364
2023-06-17,37005,151
2023-06-17,37008,21
2023-06-17,37009,7
2023-06-17,37010,13
2023-06-17,37101,49
2023-06-17,37102,5
2023-06-17,37103,43
2023-06-17,37105,27
2023-06-17,37106,30
2023-06-17,37107,4
2023-06-17,37108,29
2023-06-17,37109,6
2023-06-17,37201,4
2023-06-17,37202,1
2023-06-17,37203,6
2023-06-17,37204,114
2023-06-17,37205,1
2023-06-17,37206,1
2023-06-17,37207,1
2023-06-17,37208,2
2023-06-18,37001,15
2023-06-18,37005,9
2023-06-18,37009,1
2023-06-18,37010,4
2023-06-18,37103,3
2023-06-18,37106,2
2023-06-18,37108,16
2023-06-18,37109,1
2023-06-18,37204,2
2023-06-19,37001,482
2023-06-19,37005,303
2023-06-19,37008,147
2023-06-19,37009,53
2023-06-19,37010,18
2023-06-19,37101,54
2023-06-19,37102,2
2023-06-19,37103,26
2023-06-19,37104,15
2023-06-19,37105,35
2023-06-19,37106,12
2023-06-19,37107,12
2023-06-19,37108,42
2023-06-19,37109,11
2023-06-19,37201,7
2023-06-19,37202,13
2023-06-19,37203,22
2023-06-19,37204,179
2023-06-19,37205,1
2023-06-19,37206,1
2023-06-19,37208,5
2023-06-20,37001,511
2023-06-20,37005,308
2023-06-20,37008,174
2023-06-20,37009,72
2023-06-20,37010,22
2023-06-20,37101,58
2023-06-20,37102,3
2023-06-20,37103,50
2023-06-20,37104,12
2023-06-20,37105,44
2023-06-20,37106,24
2023-06-20,37107,7
2023-06-20,37108,29
2023-06-20,37109,14
2023-06-20,37201,2
2023-06-20,37202,20
2023-06-20,37203,22
2023-06-20,37204,219
2023-06-20,37207,1
2023-06-20,37208,1
2023-06-20,37209,1
2023-06-21,37001,463
2023-06-21,37005,299
2023-06-21,37008,159
2023-06-21,37009,68
2023-06-21,37010,64
2023-06-21,37101,40
2023-06-21,37102,3
2023-06-21,37103,38
2023-06-21,37104,11
2023-06-21,37105,45
2023-06-21,37106,14
2023-06-21,37107,2
2023-06-21,37108,39
2023-06-21,37109,8
2023-06-21,37201,6
2023-06-21,37202,10
2023-06-21,37203,17
2023-06-21,37204,150
2023-06-21,37207,1
2023-06-21,37208,2
2023-06-21,37209,1
2023-06-22,37001,453
2023-06-22,37005,300
2023-06-22,37008,157
2023-06-22,37009,58
2023-06-22,37010,12
2023-06-22,37101,38
2023-06-22,37102,4
2023-06-22,37103,54
2023-06-22,37104,8
2023-06-22,37105,34
2023-06-22,37106,11
2023-06-22,37107,7
2023-06-22,37108,32
2023-06-22,37109,7
2023-06-22,37201,6
2023-06-22,37202,20
2023-06-22,37203,29
2023-06-22,37204,159
2023-06-22,37208,6
2023-06-23,37001,531
2023-06-23,37005,297
2023-06-23,37008,146
2023-06-23,37009,39
2023-06-23,37010,21
2023-06-23,37101,51
2023-06-23,37102,4
2023-06-23,37103,45
2023-06-23,37104,10
2023-06-23,37105,29
2023-06-23,37106,11
2023-06-23,37107,8
2023-06-23,37108,59
2023-06-23,37109,8
2023-06-23,37201,8
2023-06-23,37202,10
2023-06-23,37203,26
2023-06-23,37204,178
2023-06-23,37208,2
2023-06-24,37001,344
2023-06-24,37005,137
2023-06-24,37008,22
2023-06-24,37009,7
2023-06-24,37010,10
2023-06-24,37101,46
2023-06-24,37102,1
2023-06-24,37103,54
2023-06-24,37104,8
2023-06-24,37105,28
2023-06-24,37106,32
2023-06-24,37107,5
2023-06-24,37108,17
2023-06-24,37109,7
2023-06-24,37201,8
2023-06-24,37202,1
2023-06-24,37203,13
2023-06-24,37204,121
2023-06-24,37205,2
2023-06-24,37206,4
2023-06-24,37207,1
2023-06-24,37208,2
2023-06-25,37001,18
2023-06-25,37005,6
2023-06-25,37008,1
2023-06-25,37010,2
2023-06-25,37101,3
2023-06-25,37102,3
2023-06-25,37103,1
2023-06-25,37106,1
2023-06-25,37108,19
2023-06-25,37204,1
2023-06-26,37001,487
2023-06-26,37005,304
2023-06-26,37008,154
2023-06-26,37009,53
2023-06-26,37010,21
2023-06-26,37101,47
2023-06-26,37102,1
2023-06-26,37103,30
2023-06-26,37104,14
2023-06-26,37105,28
2023-06-26,37106,7
2023-06-26,37107,6
2023-06-26,37108,40
2023-06-26,37109,8
2023-06-26,37201,7
2023-06-26,37202,16
2023-06-26,37203,13
2023-06-26,37204,126
2023-06-26,37205,1
2023-06-26,37206,3
2023-06-26,37207,2
2023-06-27,37001,512
2023-06-27,37005,308
2023-06-27,37008,162
2023-06-27,37009,64
2023-06-27,37010,17
2023-06-27,37101,48
2023-06-27,37102,5
2023-06-27,37103,55
2023-06-27,37104,13
2023-06-27,37105,48
2023-06-27,37106,12
2023-06-27,37107,10
2023-06-27,37108,23
2023-06-27,37109,6
2023-06-27,37201,10
2023-06-27,37202,17
2023-06-27,37203,25
2023-06-27,37204,211
2023-06-27,37207,1
2023-06-27,37208,1
2023-06-28,37001,504
2023-06-28,37005,343
2023-06-28,37008,154
2023-06-28,37009,72
2023-06-28,37010,21
2023-06-28,37101,43
2023-06-28,37102,4
2023-06-28,37103,58
2023-06-28,37104,8
2023-06-28,37105,25
2023-06-28,37106,13
2023-06-28,37107,4
2023-06-28,37108,35
2023-06-28,37109,8
2023-06-28,37201,8
2023-06-28,37202,15
2023-06-28,37203,13
2023-06-28,37204,180
2023-06-28,37206,3
2023-06-29,37001,495
2023-06-29,37005,308
2023-06-29,37008,145
2023-06-29,37009,65
2023-06-29,37010,27
2023-06-29,37101,66
2023-06-29,37102,5
2023-06-29,37103,58
2023-06-29,37104,12
2023-06-29,37105,46
2023-06-29,37106,22
2023-06-29,37107,8
2023-06-29,37108,42
2023-06-29,37109,14
2023-06-29,37201,5
2023-06-29,37202,22
2023-06-29,37203,14
2023-06-29,37204,172
2023-06-29,37205,1
2023-06-29,37206,2
2023-06-29,37207,1
2023-06-29,37208,2
2023-06-29,37209,1
2023-06-30,37001,567
2023-06-30,37005,358
2023-06-30,37008,142
2023-06-30,37009,47
2023-06-30,37010,28
2023-06-30,37101,45
2023-06-30,37102,3
2023-06-30,37103,58
2023-06-30,37104,12
2023-06-30,37105,52
2023-06-30,37106,5
2023-06-30,37107,9
2023-06-30,37108,54
2023-06-30,37109,10
2023-06-30,37201,7
2023-06-30,37202,12
2023-06-30,37203,17
2023-06-30,37204,189
2023-06-30,37206,1
2023-06-30,37207,1
2023-06-30,37208,3
2023-07-01,37001,450
2023-07-01,37005,159
2023-07-01,37008,35
2023-07-01,37009,6
2023-07-01,37010,10
2023-07-01,37101,58
2023-07-01,37102,7
2023-07-01,37103,45
2023-07-01,37104,11
2023-07-01,37105,40
2023-07-01,37106,36
2023-07-01,37107,4
2023-07-01,37108,29
2023-07-01,37109,6
2023-07-01,37201,11
2023-07-01,37202,5
2023-07-01,37203,7
2023-07-01,37204,113
2023-07-01,37205,1
2023-07-01,37206,2
2023-07-01,37207,1
2023-07-01,37208,3
2023-07-01,37209,2
2023-07-02,37001,17
2023-07-02,37005,8
2023-07-02,37008,3
2023-07-02,37009,2
2023-07-02,37010,2
2023-07-02,37101,4
2023-07-02,37103,5
2023-07-02,37104,2
2023-07-02,37105,1
2023-07-02,37108,10
2023-07-02,37204,3
2023-07-03,37001,536
2023-07-03,37005,301
2023-07-03,37008,163
2023-07-03,37009,59
2023-07-03,37010,25
2023-07-03,37101,52
2023-07-03,37102,5
2023-07-03,37103,65
2023-07-03,37104,10
2023-07-03,37105,40
2023-07-03,37106,17
2023-07-03,37107,9
2023-07-03,37108,38
2023-07-03,37109,20
2023-07-03,37201,4
2023-07-03,37202,13
2023-07-03,37203,20
2023-07-03,37204,204
2023-07-03,37205,2
2023-07-03,37206,1
2023-07-03,37207,1
2023-07-03,37208,5
2023-07-04,37001,519
2023-07-04,37005,290
2023-07-04,37008,173
2023-07-04,37009,68
2023-07-04,37010,28
2023-07-04,37101,46
2023-07-04,37102,6
2023-07-04,37103,60
2023-07-04,37104,8
2023-07-04,37105,38
2023-07-04,37106,19
2023-07-04,37107,8
2023-07-04,37108,39
2023-07-04,37109,14
2023-07-04,37201,6
2023-07-04,37202,16
2023-07-04,37203,11
2023-07-04,37204,206
2023-07-04,37208,2
2023-07-05,37001,614
2023-07-05,37005,386
2023-07-05,37008,152
2023-07-05,37009,57
2023-07-05,37010,19
2023-07-05,37101,66
2023-07-05,37102,10
2023-07-05,37103,82
2023-07-05,37104,9
2023-07-05,37105,61
2023-07-05,37106,51
2023-07-05,37107,6
2023-07-05,37108,31
2023-07-05,37109,16
2023-07-05,37201,12
2023-07-05,37202,22
2023-07-05,37203,30
2023-07-05,37204,259
2023-07-05,37205,3
2023-07-05,37206,1
2023-07-05,37208,1
2023-07-05,37209,1
2023-07-06,37001,544
2023-07-06,37005,319
2023-07-06,37008,155
2023-07-06,37009,57
2023-07-06,37010,14
2023-07-06,37101,31
2023-07-06,37102,11
2023-07-06,37103,55
2023-07-06,37104,7
2023-07-06,37105,56
2023-07-06,37106,4
2023-07-06,37107,5
2023-07-06,37108,53
2023-07-06,37109,11
2023-07-06,37201,4
2023-07-06,37202,24
2023-07-06,37203,24
2023-07-06,37204,220
2023-07-06,37205,1
2023-07-06,37206,1
2023-07-06,37208,6
2023-07-06,37209,1
2023-07-07,37001,511
2023-07-07,37005,332
2023-07-07,37008,110
2023-07-07,37009,34
2023-07-07,37010,15
2023-07-07,37101,14
2023-07-07,37102,8
2023-07-07,37103,57
2023-07-07,37104,15
2023-07-07,37105,36
2023-07-07,37106,6
2023-07-07,37107,9
2023-07-07,37108,44
2023-07-07,37109,7
2023-07-07,37201,7
2023-07-07,37202,22
2023-07-07,37203,22
2023-07-07,37204,173
2023-07-07,37205,1
2023-07-07,37206,1
2023-07-07,37208,2
2023-07-07,37209,1
2023-07-08,37001,336
2023-07-08,37005,150
2023-07-08,37008,17
2023-07-08,37009,5
2023-07-08,37010,7
2023-07-08,37101,12
2023-07-08,37102,6
2023-07-08,37103,41
2023-07-08,37104,7
2023-07-08,37105,22
2023-07-08,37106,2
2023-07-08,37107,4
2023-07-08,37108,29
2023-07-08,37109,6
2023-07-08,37201,11
2023-07-08,37202,6
2023-07-08,37203,11
2023-07-08,37204,121
2023-07-08,37205,2
2023-07-08,37206,4
2023-07-08,37208,3
2023-07-09,37001,15
2023-07-09,37005,5
2023-07-09,37101,2
2023-07-09,37102,1
2023-07-09,37103,1
2023-07-09,37105,2
2023-07-09,37108,12
2023-07-10,37001,482
2023-07-10,37005,274
2023-07-10,37008,117
2023-07-10,37009,59
2023-07-10,37010,11
2023-07-10,37101,11
2023-07-10,37102,5
2023-07-10,37103,34
2023-07-10,37104,12
2023-07-10,37105,46
2023-07-10,37106,6
2023-07-10,37107,5
2023-07-10,37108,51
2023-07-10,37109,12
2023-07-10,37201,6
2023-07-10,37202,24
2023-07-10,37203,14
2023-07-10,37204,184
2023-07-10,37205,1
2023-07-10,37209,1
2023-07-11,37001,487
2023-07-11,37005,251
2023-07-11,37008,112
2023-07-11,37009,58
2023-07-11,37010,15
2023-07-11,37101,19
2023-07-11,37102,6
2023-07-11,37103,46
2023-07-11,37104,6
2023-07-11,37105,38
2023-07-11,37106,1
2023-07-11,37107,9
2023-07-11,37108,30
2023-07-11,37109,8
2023-07-11,37201,4
2023-07-11,37202,13
2023-07-11,37203,24
2023-07-11,37204,185
2023-07-11,37205,1
2023-07-11,37208,3
2023-07-12,37001,458
2023-07-12,37005,312
2023-07-12,37008,128
2023-07-12,37009,53
2023-07-12,37010,28
2023-07-12,37101,19
2023-07-12,37102,6
2023-07-12,37103,47
2023-07-12,37104,8
2023-07-12,37105,44
2023-07-12,37106,2
2023-07-12,37107,6
2023-07-12,37108,34
2023-07-12,37109,15
2023-07-12,37201,9
2023-07-12,37202,16
2023-07-12,37203,25
2023-07-12,37204,218
2023-07-12,37205,1
2023-07-12,37208,1
2023-07-13,37001,499
2023-07-13,37005,265
2023-07-13,37008,113
2023-07-13,37009,55
2023-07-13,37010,15
2023-07-13,37101,20
2023-07-13,37102,8
2023-07-13,37103,41
2023-07-13,37104,12
2023-07-13,37105,46
2023-07-13,37106,1
2023-07-13,37107,5
2023-07-13,37108,27
2023-07-13,37109,8
2023-07-13,37201,8
2023-07-13,37202,21
2023-07-13,37203,17
2023-07-13,37204,200
2023-07-13,37206,1
2023-07-13,37207,1
2023-07-13,37208,2
2023-07-13,37209,1
2023-07-14,37001,479
2023-07-14,37005,241
2023-07-14,37008,112
2023-07-14,37009,42
2023-07-14,37010,16
2023-07-14,37101,20
2023-07-14,37102,6
2023-07-14,37103,47
2023-07-14,37104,5
2023-07-14,37105,48
2023-07-14,37106,3
2023-07-14,37107,9
2023-07-14,37108,61
2023-07-14,37109,15
2023-07-14,37201,1
2023-07-14,37202,10
2023-07-14,37203,14
2023-07-14,37204,148
2023-07-14,37205,1
2023-07-14,37206,1
2023-07-14,37208,2
2023-07-15,37001,371
2023-07-15,37005,141
2023-07-15,37008,10
2023-07-15,37009,4
2023-07-15,37010,8
2023-07-15,37101,24
2023-07-15,37102,7
2023-07-15,37103,31
2023-07-15,37104,9
2023-07-15,37105,23
2023-07-15,37106,5
2023-07-15,37107,3
2023-07-15,37108,41
2023-07-15,37109,6
2023-07-15,37201,8
2023-07-15,37202,4
2023-07-15,37203,8
2023-07-15,37204,107
2023-07-15,37208,7
2023-07-15,37209,1
2023-07-16,37001,9
2023-07-16,37005,7
2023-07-16,37008,1
2023-07-16,37009,1
2023-07-16,37010,2
2023-07-16,37103,1
2023-07-16,37105,2
2023-07-16,37108,8
2023-07-16,37204,5
2023-07-17,37001,393
2023-07-17,37005,219
2023-07-17,37008,85
2023-07-17,37009,55
2023-07-17,37010,16
2023-07-17,37101,14
2023-07-17,37102,6
2023-07-17,37103,33
2023-07-17,37104,10
2023-07-17,37105,45
2023-07-17,37106,3
2023-07-17,37107,6
2023-07-17,37108,40
2023-07-17,37109,8
2023-07-17,37201,6
2023-07-17,37202,12
2023-07-17,37203,14
2023-07-17,37204,181
2023-07-17,37205,1
2023-07-18,37001,420
2023-07-18,37005,254
2023-07-18,37008,84
2023-07-18,37009,48
2023-07-18,37010,15
2023-07-18,37101,26
2023-07-18,37102,6
2023-07-18,37103,27
2023-07-18,37104,7
2023-07-18,37105,40
2023-07-18,37106,2
2023-07-18,37107,7
2023-07-18,37108,35
2023-07-18,37109,5
2023-07-18,37201,3
2023-07-18,37202,23
2023-07-18,37203,12
2023-07-18,37204,169
2023-07-18,37205,1
2023-07-18,37208,1
2023-07-19,37001,442
2023-07-19,37005,241
2023-07-19,37008,80
2023-07-19,37009,42
2023-07-19,37010,14
2023-07-19,37101,12
2023-07-19,37102,9
2023-07-19,37103,43
2023-07-19,37104,9
2023-07-19,37105,31
2023-07-19,37106,3
2023-07-19,37107,4
2023-07-19,37108,36
2023-07-19,37109,9
2023-07-19,37201,7
2023-07-19,37202,15
2023-07-19,37203,16
2023-07-19,37204,174
2023-07-19,37205,1
2023-07-19,37208,1
2023-07-20,37001,463
2023-07-20,37005,280
2023-07-20,37008,93
2023-07-20,37009,66
2023-07-20,37010,15
2023-07-20,37101,23
2023-07-20,37102,7
2023-07-20,37103,57
2023-07-20,37104,10
2023-07-20,37105,34
2023-07-20,37106,4
2023-07-20,37107,7
2023-07-20,37108,59
2023-07-20,37109,10
2023-07-20,37201,4
2023-07-20,37202,22
2023-07-20,37203,30
2023-07-20,37204,176
2023-07-20,37205,2
2023-07-20,37207,1
2023-07-20,37208,4
2023-07-21,37001,469
2023-07-21,37005,183
2023-07-21,37008,87
2023-07-21,37009,37
2023-07-21,37010,22
2023-07-21,37101,28
2023-07-21,37102,4
2023-07-21,37103,31
2023-07-21,37104,8
2023-07-21,37105,35
2023-07-21,37106,2
2023-07-21,37107,8
2023-07-21,37108,28
2023-07-21,37109,9
2023-07-21,37201,7
2023-07-21,37202,11
2023-07-21,37203,18
2023-07-21,37204,127
2023-07-22,37001,390
2023-07-22,37005,166
2023-07-22,37008,20
2023-07-22,37009,5
2023-07-22,37010,4
2023-07-22,37101,33
2023-07-22,37102,5
2023-07-22,37103,49
2023-07-22,37104,7
2023-07-22,37105,21
2023-07-22,37106,7
2023-07-22,37107,1
2023-07-22,37108,51
2023-07-22,37109,4
2023-07-22,37201,11
2023-07-22,37202,3
2023-07-22,37203,17
2023-07-22,37204,83
2023-07-22,37205,1
2023-07-22,37206,3
2023-07-22,37207,1
2023-07-22,37208,2
2023-07-22,37209,4
2023-07-23,37001,14
2023-07-23,37005,6
2023-07-23,37008,5
2023-07-23,37009,2
2023-07-23,37010,1
2023-07-23,37105,3
2023-07-23,37108,8
2023-07-23,37204,4
2023-07-23,37208,1
2023-07-24,37001,393
2023-07-24,37005,204
2023-07-24,37008,79
2023-07-24,37009,49
2023-07-24,37010,13
2023-07-24,37101,18
2023-07-24,37102,7
2023-07-24,37103,28
2023-07-24,37104,10
2023-07-24,37105,30
2023-07-24,37107,7
2023-07-24,37108,29
2023-07-24,37109,9
2023-07-24,37201,5
2023-07-24,37202,12
2023-07-24,37203,12
2023-07-24,37204,158
2023-07-24,37205,2
2023-07-24,37207,2
2023-07-24,37208,1
2023-07-25,37001,419
2023-07-25,37005,225
2023-07-25,37008,89
2023-07-25,37009,59
2023-07-25,37010,18
2023-07-25,37101,29
2023-07-25,37102,3
2023-07-25,37103,47
2023-07-25,37104,9
2023-07-25,37105,29
2023-07-25,37106,4
2023-07-25,37107,5
2023-07-25,37108,36
2023-07-25,37109,12
2023-07-25,37201,4
2023-07-25,37202,17
2023-07-25,37203,11
2023-07-25,37204,161
2023-07-25,37205,1
2023-07-25,37208,3
2023-07-26,37001,439
2023-07-26,37005,231
2023-07-26,37008,79
2023-07-26,37009,41
2023-07-26,37010,16
2023-07-26,37101,14
2023-07-26,37102,4
2023-07-26,37103,39
2023-07-26,37104,13
2023-07-26,37105,26
2023-07-26,37106,2
2023-07-26,37107,8
2023-07-26,37108,38
2023-07-26,37109,10
2023-07-26,37201,9
2023-07-26,37202,14
2023-07-26,37203,6
2023-07-26,37204,149
2023-07-26,37208,2
2023-07-27,37001,453
2023-07-27,37005,211
2023-07-27,37008,84
2023-07-27,37009,44
2023-07-27,37010,14
2023-07-27,37101,23
2023-07-27,37102,3
2023-07-27,37103,50
2023-07-27,37104,12
2023-07-27,37105,36
2023-07-27,37106,1
2023-07-27,37107,4
2023-07-27,37108,35
2023-07-27,37109,13
2023-07-27,37201,3
2023-07-27,37202,15
2023-07-27,37203,19
2023-07-27,37204,151
2023-07-27,37205,1
2023-07-27,37207,1
2023-07-27,37208,1
2023-07-28,37001,469
2023-07-28,37005,232
2023-07-28,37008,67
2023-07-28,37009,36
2023-07-28,37010,13
2023-07-28,37101,29
2023-07-28,37102,4
2023-07-28,37103,59
2023-07-28,37104,8
2023-07-28,37105,40
2023-07-28,37106,5
2023-07-28,37107,4
2023-07-28,37108,39
2023-07-28,37109,7
2023-07-28,37201,5
2023-07-28,37202,10
2023-07-28,37203,16
2023-07-28,37204,130
2023-07-28,37205,1
2023-07-28,37208,4
2023-07-29,37001,388
2023-07-29,37005,127
2023-07-29,37008,12
2023-07-29,37009,5
2023-07-29,37010,6
2023-07-29,37101,37
2023-07-29,37102,10
2023-07-29,37103,47
2023-07-29,37104,1
2023-07-29,37105,45
2023-07-29,37106,5
2023-07-29,37107,9
2023-07-29,37108,24
2023-07-29,37109,5
2023-07-29,37201,4
2023-07-29,37202,3
2023-07-29,37203,9
2023-07-29,37204,91
2023-07-29,37205,1
2023-07-29,37206,2
2023-07-29,37208,2
2023-07-29,37209,4
2023-07-30,37001,15
2023-07-30,37005,12
2023-07-30,37008,1
2023-07-30,37010,2
2023-07-30,37101,1
2023-07-30,37103,3
2023-07-30,37106,1
2023-07-30,37107,1
2023-07-30,37108,12
2023-07-30,37109,1
2023-07-30,37204,3
2023-07-31,37001,461
2023-07-31,37005,250
2023-07-31,37008,92
2023-07-31,37009,38
2023-07-31,37010,16
2023-07-31,37101,16
2023-07-31,37102,2
2023-07-31,37103,57
2023-07-31,37104,10
2023-07-31,37105,42
2023-07-31,37106,1
2023-07-31,37107,8
2023-07-31,37108,34
2023-07-31,37109,6
2023-07-31,37201,6
2023-07-31,37202,23
2023-07-31,37203,16
2023-07-31,37204,143
2023-07-31,37205,1
2023-07-31,37208,6
2023-08-01,37001,452
2023-08-01,37005,249
2023-08-01,37008,116
2023-08-01,37009,51
2023-08-01,37010,16
2023-08-01,37101,31
2023-08-01,37102,8
2023-08-01,37103,47
2023-08-01,37104,12
2023-08-01,37105,41
2023-08-01,37106,3
2023-08-01,37107,2
2023-08-01,37108,48
2023-08-01,37109,9
2023-08-01,37201,3
2023-08-01,37202,21
2023-08-01,37203,27
2023-08-01,37204,155
2023-08-01,37205,2
2023-08-01,37208,2
2023-08-02,37001,431
2023-08-02,37005,205
2023-08-02,37008,99
2023-08-02,37009,49
2023-08-02,37010,21
2023-08-02,37101,16
2023-08-02,37102,3
2023-08-02,37103,50
2023-08-02,37104,10
2023-08-02,37105,29
2023-08-02,37106,4
2023-08-02,37107,3
2023-08-02,37108,43
2023-08-02,37109,13
2023-08-02,37201,6
2023-08-02,37202,12
2023-08-02,37203,16
2023-08-02,37204,118
2023-08-02,37205,1
2023-08-02,37209,1
2023-08-03,37001,521
2023-08-03,37005,253
2023-08-03,37008,89
2023-08-03,37009,49
2023-08-03,37010,18
2023-08-03,37101,28
2023-08-03,37102,8
2023-08-03,37103,76
2023-08-03,37104,15
2023-08-03,37105,44
2023-08-03,37106,5
2023-08-03,37107,12
2023-08-03,37108,49
2023-08-03,37109,8
2023-08-03,37201,9
2023-08-03,37202,17
2023-08-03,37203,14
2023-08-03,37204,123
2023-08-03,37208,7
2023-08-04,37001,463
2023-08-04,37005,244
2023-08-04,37008,50
2023-08-04,37009,32
2023-08-04,37010,19
2023-08-04,37101,31
