time,zone,fee
2023-06-08,37207,1
2023-06-08,37208,15
2023-06-09,37001,1180
2023-06-09,37005,665
2023-06-09,37008,211
2023-06-09,37009,120
2023-06-09,37010,41
2023-06-09,37101,44
2023-06-09,37102,14
2023-06-09,37104,16
2023-06-09,37105,45
2023-06-09,37106,38
2023-06-09,37107,23
2023-06-09,37108,37
2023-06-09,37109,28
2023-06-09,37201,18
2023-06-09,37202,54
2023-06-09,37203,32
2023-06-09,37204,167
2023-06-09,37205,1
2023-06-09,37206,1
2023-06-09,37208,7
2023-06-10,37001,792
2023-06-10,37005,428
2023-06-10,37008,48
2023-06-10,37009,10
2023-06-10,37010,25
2023-06-10,37101,45
2023-06-10,37102,10
2023-06-10,37104,14
2023-06-10,37105,32
2023-06-10,37106,84
2023-06-10,37107,23
2023-06-10,37108,16
2023-06-10,37109,15
2023-06-10,37201,25
2023-06-10,37202,16
2023-06-10,37203,30
2023-06-10,37204,159
2023-06-10,37205,25
2023-06-10,37206,3
2023-06-10,37207,3
2023-06-10,37208,8
2023-06-10,37209,9
2023-06-11,37001,18
2023-06-11,37005,7
2023-06-11,37008,2
2023-06-11,37010,1
2023-06-11,37108,5
2023-06-11,37109,2
2023-06-12,37001,1156
2023-06-12,37005,625
2023-06-12,37008,301
2023-06-12,37009,133
2023-06-12,37010,49
2023-06-12,37101,54
2023-06-12,37102,10
2023-06-12,37104,58
2023-06-12,37105,35
2023-06-12,37106,36
2023-06-12,37107,13
2023-06-12,37108,35
2023-06-12,37109,37
2023-06-12,37201,12
2023-06-12,37202,84
2023-06-12,37203,33
2023-06-12,37204,162
2023-06-12,37205,1
2023-06-12,37206,1
2023-06-12,37208,10
2023-06-13,37001,1146
2023-06-13,37005,665
2023-06-13,37008,311
2023-06-13,37009,166
2023-06-13,37010,48
2023-06-13,37101,40
2023-06-13,37102,9
2023-06-13,37104,56
2023-06-13,37105,38
2023-06-13,37106,32
2023-06-13,37107,20
2023-06-13,37108,19
2023-06-13,37109,23
2023-06-13,37201,14
2023-06-13,37202,79
2023-06-13,37203,31
2023-06-13,37204,178
2023-06-13,37208,4
2023-06-14,37001,1091
2023-06-14,37005,656
2023-06-14,37008,292
2023-06-14,37009,146
2023-06-14,37010,52
2023-06-14,37101,41
2023-06-14,37102,6
2023-06-14,37104,46
2023-06-14,37105,38
2023-06-14,37106,17
2023-06-14,37107,18
2023-06-14,37108,8
2023-06-14,37109,38
2023-06-14,37201,17
2023-06-14,37202,72
2023-06-14,37203,34
2023-06-14,37204,194
2023-06-14,37205,1
2023-06-14,37206,1
2023-06-14,37208,6
2023-06-15,37001,1244
2023-06-15,37005,651
2023-06-15,37008,273
2023-06-15,37009,165
2023-06-15,37010,52
2023-06-15,37101,45
2023-06-15,37102,14
2023-06-15,37104,29
2023-06-15,37105,27
2023-06-15,37106,40
2023-06-15,37107,21
2023-06-15,37108,27
2023-06-15,37109,41
2023-06-15,37201,30
2023-06-15,37202,89
2023-06-15,37203,40
2023-06-15,37204,200
2023-06-15,37205,1
2023-06-15,37208,16
2023-06-16,37001,1109
2023-06-16,37005,557
2023-06-16,37008,211
2023-06-16,37009,110
2023-06-16,37010,46
2023-06-16,37101,33
2023-06-16,37102,5
2023-06-16,37104,15
2023-06-16,37105,52
2023-06-16,37106,36
2023-06-16,37107,15
2023-06-16,37108,20
2023-06-16,37109,25
2023-06-16,37201,25
2023-06-16,37202,51
2023-06-16,37203,35
2023-06-16,37204,179
2023-06-16,37208,11
2023-06-17,37001,755
2023-06-17,37005,324
2023-06-17,37008,53
2023-06-17,37009,13
2023-06-17,37010,29
2023-06-17,37101,41
2023-06-17,37102,17
2023-06-17,37104,14
2023-06-17,37105,48
2023-06-17,37106,107
2023-06-17,37107,18
2023-06-17,37108,23
2023-06-17,37109,17
2023-06-17,37201,24
2023-06-17,37202,13
2023-06-17,37203,27
2023-06-17,37204,174
2023-06-17,37206,4
2023-06-17,37208,8
2023-06-17,37209,8
2023-06-18,37001,19
2023-06-18,37005,8
2023-06-18,37008,2
2023-06-18,37105,1
2023-06-18,37108,3
2023-06-18,37203,1
2023-06-18,37204,1
2023-06-19,37001,1094
2023-06-19,37005,568
2023-06-19,37008,292
2023-06-19,37009,124
2023-06-19,37010,64
2023-06-19,37101,60
2023-06-19,37102,10
2023-06-19,37104,56
2023-06-19,37105,28
2023-06-19,37106,25
2023-06-19,37107,16
2023-06-19,37108,26
2023-06-19,37109,29
2023-06-19,37201,18
2023-06-19,37202,83
2023-06-19,37203,34
2023-06-19,37204,160
2023-06-19,37208,3
2023-06-20,37001,1140
2023-06-20,37005,764
2023-06-20,37008,316
2023-06-20,37009,143
2023-06-20,37010,63
2023-06-20,37101,50
2023-06-20,37102,14
2023-06-20,37104,56
2023-06-20,37105,43
2023-06-20,37106,38
2023-06-20,37107,16
2023-06-20,37108,17
2023-06-20,37109,28
2023-06-20,37201,21
2023-06-20,37202,82
2023-06-20,37203,29
2023-06-20,37204,169
2023-06-20,37208,5
2023-06-21,37001,1116
2023-06-21,37005,652
2023-06-21,37008,252
2023-06-21,37009,146
2023-06-21,37010,127
2023-06-21,37101,41
2023-06-21,37102,11
2023-06-21,37104,59
2023-06-21,37105,32
2023-06-21,37106,23
2023-06-21,37107,18
2023-06-21,37108,21
2023-06-21,37109,11
2023-06-21,37201,19
2023-06-21,37202,67
2023-06-21,37203,28
2023-06-21,37204,185
2023-06-21,37205,2
2023-06-21,37208,7
2023-06-22,37001,1024
2023-06-22,37005,658
2023-06-22,37008,260
2023-06-22,37009,150
2023-06-22,37010,65
2023-06-22,37101,51
2023-06-22,37102,6
2023-06-22,37104,56
2023-06-22,37105,32
2023-06-22,37106,28
2023-06-22,37107,21
2023-06-22,37108,14
2023-06-22,37109,27
2023-06-22,37201,16
2023-06-22,37202,104
2023-06-22,37203,45
2023-06-22,37204,176
2023-06-22,37205,3
2023-06-22,37208,14
2023-06-23,37001,1018
2023-06-23,37005,521
2023-06-23,37008,171
2023-06-23,37009,99
2023-06-23,37010,36
2023-06-23,37101,56
2023-06-23,37102,6
2023-06-23,37104,57
2023-06-23,37105,38
2023-06-23,37106,18
2023-06-23,37107,15
2023-06-23,37108,26
2023-06-23,37109,26
2023-06-23,37201,19
2023-06-23,37202,52
2023-06-23,37203,29
2023-06-23,37204,106
2023-06-23,37208,8
2023-06-24,37001,765
2023-06-24,37005,284
2023-06-24,37008,60
2023-06-24,37009,20
2023-06-24,37010,12
2023-06-24,37101,33
2023-06-24,37102,14
2023-06-24,37104,39
2023-06-24,37105,44
2023-06-24,37106,78
2023-06-24,37107,20
2023-06-24,37108,20
2023-06-24,37109,17
2023-06-24,37201,14
2023-06-24,37202,15
2023-06-24,37203,23
2023-06-24,37204,59
2023-06-24,37205,5
2023-06-24,37206,3
2023-06-24,37208,5
2023-06-24,37209,11
2023-06-25,37001,13
2023-06-25,37005,7
2023-06-25,37008,1
2023-06-25,37009,1
2023-06-25,37010,1
2023-06-25,37101,1
2023-06-25,37104,1
2023-06-25,37105,2
2023-06-25,37108,3
2023-06-26,37001,1088
2023-06-26,37005,655
2023-06-26,37008,258
2023-06-26,37009,136
2023-06-26,37010,41
2023-06-26,37101,39
2023-06-26,37102,11
2023-06-26,37104,62
2023-06-26,37105,30
2023-06-26,37106,24
2023-06-26,37107,11
2023-06-26,37108,14
2023-06-26,37109,29
2023-06-26,37201,23
2023-06-26,37202,59
2023-06-26,37203,31
2023-06-26,37204,162
2023-06-26,37208,5
2023-06-27,37001,1152
2023-06-27,37005,707
2023-06-27,37008,323
2023-06-27,37009,147
2023-06-27,37010,64
2023-06-27,37101,49
2023-06-27,37102,12
2023-06-27,37104,62
2023-06-27,37105,54
2023-06-27,37106,27
2023-06-27,37107,19
2023-06-27,37108,18
2023-06-27,37109,40
2023-06-27,37201,24
2023-06-27,37202,80
2023-06-27,37203,28
2023-06-27,37204,204
2023-06-27,37205,1
2023-06-27,37206,4
2023-06-27,37208,5
2023-06-28,37001,1053
2023-06-28,37005,720
2023-06-28,37008,257
2023-06-28,37009,137
2023-06-28,37010,54
2023-06-28,37101,49
2023-06-28,37102,3
2023-06-28,37104,63
2023-06-28,37105,38
2023-06-28,37106,35
2023-06-28,37107,16
2023-06-28,37108,16
2023-06-28,37109,31
2023-06-28,37201,27
2023-06-28,37202,63
2023-06-28,37203,28
2023-06-28,37204,190
2023-06-28,37205,1
2023-06-28,37206,1
2023-06-28,37208,8
2023-06-29,37001,1205
2023-06-29,37005,775
2023-06-29,37008,308
2023-06-29,37009,163
2023-06-29,37010,56
2023-06-29,37101,46
2023-06-29,37102,13
2023-06-29,37104,72
2023-06-29,37105,43
2023-06-29,37106,32
2023-06-29,37107,17
2023-06-29,37108,20
2023-06-29,37109,35
2023-06-29,37201,28
2023-06-29,37202,113
2023-06-29,37203,49
2023-06-29,37204,175
2023-06-29,37206,1
2023-06-29,37208,24
2023-06-30,37001,1130
2023-06-30,37005,684
2023-06-30,37008,207
2023-06-30,37009,100
2023-06-30,37010,54
2023-06-30,37101,57
2023-06-30,37102,18
2023-06-30,37104,64
2023-06-30,37105,43
2023-06-30,37106,5
2023-06-30,37107,24
2023-06-30,37108,34
2023-06-30,37109,27
2023-06-30,37201,19
2023-06-30,37202,61
2023-06-30,37203,33
2023-06-30,37204,101
2023-06-30,37205,3
2023-06-30,37206,2
2023-06-30,37208,5
2023-07-01,37001,891
2023-07-01,37005,363
2023-07-01,37008,47
2023-07-01,37009,18
2023-07-01,37010,18
2023-07-01,37101,41
2023-07-01,37102,20
2023-07-01,37104,44
2023-07-01,37105,51
2023-07-01,37106,93
2023-07-01,37107,2
2023-07-01,37108,29
2023-07-01,37109,18
2023-07-01,37201,27
2023-07-01,37202,22
2023-07-01,37203,34
2023-07-01,37204,127
2023-07-01,37205,4
2023-07-01,37206,3
2023-07-01,37207,1
2023-07-01,37208,22
2023-07-01,37209,10
2023-07-02,37001,26
2023-07-02,37005,12
2023-07-02,37008,3
2023-07-02,37101,1
2023-07-02,37108,2
2023-07-02,37204,2
2023-07-03,37001,1200
2023-07-03,37005,769
2023-07-03,37008,337
2023-07-03,37009,163
2023-07-03,37010,67
2023-07-03,37101,60
2023-07-03,37102,13
2023-07-03,37104,68
2023-07-03,37105,39
2023-07-03,37106,40
2023-07-03,37107,19
2023-07-03,37108,44
2023-07-03,37109,32
2023-07-03,37201,20
2023-07-03,37202,72
2023-07-03,37203,48
2023-07-03,37204,125
2023-07-03,37205,11
2023-07-03,37206,1
2023-07-03,37208,12
2023-07-04,37001,1236
2023-07-04,37005,745
2023-07-04,37008,337
2023-07-04,37009,187
2023-07-04,37010,50
2023-07-04,37101,52
2023-07-04,37102,6
2023-07-04,37104,74
2023-07-04,37105,52
2023-07-04,37106,37
2023-07-04,37107,30
2023-07-04,37108,55
2023-07-04,37109,34
2023-07-04,37201,26
2023-07-04,37202,88
2023-07-04,37203,35
2023-07-04,37204,119
2023-07-04,37205,6
2023-07-04,37206,1
2023-07-04,37208,12
2023-07-05,37001,1126
2023-07-05,37005,791
2023-07-05,37008,317
2023-07-05,37009,148
2023-07-05,37010,46
2023-07-05,37101,41
2023-07-05,37102,15
2023-07-05,37104,82
2023-07-05,37105,54
2023-07-05,37106,99
2023-07-05,37107,33
2023-07-05,37108,19
2023-07-05,37109,33
2023-07-05,37201,40
2023-07-05,37202,68
2023-07-05,37203,34
2023-07-05,37204,62
2023-07-05,37205,6
2023-07-05,37208,9
2023-07-06,37001,1287
2023-07-06,37005,735
2023-07-06,37008,317
2023-07-06,37009,161
2023-07-06,37010,48
2023-07-06,37101,24
2023-07-06,37102,16
2023-07-06,37104,63
2023-07-06,37105,55
2023-07-06,37106,10
2023-07-06,37107,28
2023-07-06,37108,17
2023-07-06,37109,41
2023-07-06,37201,27
2023-07-06,37202,111
2023-07-06,37203,56
2023-07-06,37204,42
2023-07-06,37205,4
2023-07-06,37207,3
2023-07-06,37208,22
2023-07-07,37001,1177
2023-07-07,37005,578
2023-07-07,37008,182
2023-07-07,37009,113
2023-07-07,37010,29
2023-07-07,37101,24
2023-07-07,37102,10
2023-07-07,37104,60
2023-07-07,37105,43
2023-07-07,37106,4
2023-07-07,37107,17
2023-07-07,37108,30
2023-07-07,37109,26
2023-07-07,37201,13
2023-07-07,37202,63
2023-07-07,37203,30
2023-07-07,37204,148
2023-07-07,37205,7
2023-07-07,37208,15
2023-07-08,37001,782
2023-07-08,37005,302
2023-07-08,37008,53
2023-07-08,37009,16
2023-07-08,37010,22
2023-07-08,37101,16
2023-07-08,37102,6
2023-07-08,37104,51
2023-07-08,37105,53
2023-07-08,37106,7
2023-07-08,37107,14
2023-07-08,37108,27
2023-07-08,37109,11
2023-07-08,37201,17
2023-07-08,37202,14
2023-07-08,37203,26
2023-07-08,37204,111
2023-07-08,37205,9
2023-07-08,37207,1
2023-07-08,37208,10
2023-07-08,37209,7
2023-07-09,37001,11
2023-07-09,37005,13
2023-07-09,37008,3
2023-07-09,37009,1
2023-07-09,37108,5
2023-07-09,37204,2
2023-07-10,37001,1142
2023-07-10,37005,608
2023-07-10,37008,297
2023-07-10,37009,153
2023-07-10,37010,34
2023-07-10,37101,11
2023-07-10,37102,14
2023-07-10,37104,83
2023-07-10,37105,50
2023-07-10,37106,6
2023-07-10,37107,26
2023-07-10,37108,43
2023-07-10,37109,30
2023-07-10,37201,17
2023-07-10,37202,81
2023-07-10,37203,40
2023-07-10,37204,169
2023-07-10,37205,1
2023-07-10,37208,14
2023-07-11,37001,1016
2023-07-11,37005,613
2023-07-11,37008,323
2023-07-11,37009,147
2023-07-11,37010,35
2023-07-11,37101,18
2023-07-11,37102,6
2023-07-11,37104,67
2023-07-11,37105,55
2023-07-11,37106,4
2023-07-11,37107,25
2023-07-11,37108,14
2023-07-11,37109,28
2023-07-11,37201,15
2023-07-11,37202,84
2023-07-11,37203,38
2023-07-11,37204,172
2023-07-11,37205,2
2023-07-11,37207,1
2023-07-11,37208,3
2023-07-12,37001,1033
2023-07-12,37005,620
2023-07-12,37008,266
2023-07-12,37009,115
2023-07-12,37010,34
2023-07-12,37101,23
2023-07-12,37102,8
2023-07-12,37104,59
2023-07-12,37105,53
2023-07-12,37106,8
2023-07-12,37107,15
2023-07-12,37108,15
2023-07-12,37109,26
2023-07-12,37201,17
2023-07-12,37202,46
2023-07-12,37203,30
2023-07-12,37204,208
2023-07-12,37205,2
2023-07-12,37208,2
2023-07-13,37001,1131
2023-07-13,37005,662
2023-07-13,37008,279
2023-07-13,37009,164
2023-07-13,37010,47
2023-07-13,37101,27
2023-07-13,37102,10
2023-07-13,37104,64
2023-07-13,37105,47
2023-07-13,37106,5
2023-07-13,37107,16
2023-07-13,37108,22
2023-07-13,37109,28
2023-07-13,37201,23
2023-07-13,37202,98
2023-07-13,37203,47
2023-07-13,37204,181
2023-07-13,37205,4
2023-07-13,37206,1
2023-07-13,37208,13
2023-07-14,37001,1117
2023-07-14,37005,553
2023-07-14,37008,172
2023-07-14,37009,67
2023-07-14,37010,44
2023-07-14,37101,19
2023-07-14,37102,10
2023-07-14,37104,52
2023-07-14,37105,43
2023-07-14,37106,12
2023-07-14,37107,18
2023-07-14,37108,19
2023-07-14,37109,30
2023-07-14,37201,23
2023-07-14,37202,66
2023-07-14,37203,20
2023-07-14,37204,185
2023-07-14,37205,7
2023-07-14,37207,1
2023-07-14,37208,7
2023-07-15,37001,838
2023-07-15,37005,323
2023-07-15,37008,37
2023-07-15,37009,12
2023-07-15,37010,19
2023-07-15,37101,17
2023-07-15,37102,4
2023-07-15,37104,40
2023-07-15,37105,46
2023-07-15,37106,5
2023-07-15,37107,21
2023-07-15,37108,21
2023-07-15,37109,22
2023-07-15,37201,16
2023-07-15,37202,13
2023-07-15,37203,24
2023-07-15,37204,153
2023-07-15,37205,6
2023-07-15,37206,4
2023-07-15,37208,7
2023-07-15,37209,13
2023-07-16,37001,9
2023-07-16,37005,4
2023-07-16,37008,1
2023-07-16,37009,1
2023-07-16,37010,2
2023-07-16,37104,3
2023-07-16,37108,5
2023-07-16,37109,1
2023-07-16,37204,4
2023-07-17,37001,1028
2023-07-17,37005,577
2023-07-17,37008,238
2023-07-17,37009,151
2023-07-17,37010,34
2023-07-17,37101,19
2023-07-17,37102,6
2023-07-17,37104,65
2023-07-17,37105,41
2023-07-17,37106,7
2023-07-17,37107,26
2023-07-17,37108,32
2023-07-17,37109,34
2023-07-17,37201,10
2023-07-17,37202,73
2023-07-17,37203,29
2023-07-17,37204,142
2023-07-17,37205,5
2023-07-17,37206,2
2023-07-17,37208,7
2023-07-18,37001,1111
2023-07-18,37005,646
2023-07-18,37008,184
2023-07-18,37009,142
2023-07-18,37010,44
2023-07-18,37101,22
2023-07-18,37102,10
2023-07-18,37104,64
2023-07-18,37105,36
2023-07-18,37106,9
2023-07-18,37107,23
2023-07-18,37108,19
2023-07-18,37109,23
2023-07-18,37201,15
2023-07-18,37202,66
2023-07-18,37203,34
2023-07-18,37204,139
2023-07-18,37205,4
2023-07-18,37208,7
2023-07-19,37001,1041
2023-07-19,37005,551
2023-07-19,37008,223
2023-07-19,37009,110
2023-07-19,37010,48
2023-07-19,37101,28
2023-07-19,37102,7
2023-07-19,37104,65
2023-07-19,37105,48
2023-07-19,37106,7
2023-07-19,37107,15
2023-07-19,37108,24
2023-07-19,37109,38
2023-07-19,37201,17
2023-07-19,37202,57
2023-07-19,37203,22
2023-07-19,37204,175
2023-07-19,37205,5
2023-07-19,37208,8
2023-07-20,37001,1144
2023-07-20,37005,620
2023-07-20,37008,219
2023-07-20,37009,139
2023-07-20,37010,55
2023-07-20,37101,31
2023-07-20,37102,12
2023-07-20,37104,50
2023-07-20,37105,43
2023-07-20,37106,11
2023-07-20,37107,23
2023-07-20,37108,21
2023-07-20,37109,31
2023-07-20,37201,13
2023-07-20,37202,95
2023-07-20,37203,37
2023-07-20,37204,176
2023-07-20,37205,2
2023-07-20,37206,1
2023-07-20,37207,1
2023-07-20,37208,16
2023-07-21,37001,1065
2023-07-21,37005,470
2023-07-21,37008,132
2023-07-21,37009,112
2023-07-21,37010,35
2023-07-21,37101,22
2023-07-21,37102,14
2023-07-21,37104,56
2023-07-21,37105,47
2023-07-21,37106,1
2023-07-21,37107,26
2023-07-21,37108,25
2023-07-21,37109,27
2023-07-21,37201,14
2023-07-21,37202,50
2023-07-21,37203,20
2023-07-21,37204,182
2023-07-21,37205,1
2023-07-21,37208,7
2023-07-22,37001,837
2023-07-22,37005,300
2023-07-22,37008,48
2023-07-22,37009,9
2023-07-22,37010,20
2023-07-22,37101,21
2023-07-22,37102,8
2023-07-22,37104,45
2023-07-22,37105,42
2023-07-22,37106,5
2023-07-22,37107,15
2023-07-22,37108,13
2023-07-22,37109,20
2023-07-22,37201,19
2023-07-22,37202,21
2023-07-22,37203,25
2023-07-22,37204,139
2023-07-22,37205,4
2023-07-22,37206,3
2023-07-22,37207,1
2023-07-22,37208,12
2023-07-22,37209,12
2023-07-23,37001,24
2023-07-23,37005,10
2023-07-23,37008,2
2023-07-23,37009,1
2023-07-23,37010,4
2023-07-23,37102,1
2023-07-23,37105,1
2023-07-23,37108,6
2023-07-23,37204,3
2023-07-24,37001,1065
2023-07-24,37005,544
2023-07-24,37008,198
2023-07-24,37009,117
2023-07-24,37010,41
2023-07-24,37101,17
2023-07-24,37102,9
2023-07-24,37104,69
2023-07-24,37105,52
2023-07-24,37106,3
2023-07-24,37107,24
2023-07-24,37108,20
2023-07-24,37109,31
2023-07-24,37201,21
2023-07-24,37202,61
2023-07-24,37203,33
2023-07-24,37204,168
2023-07-24,37205,2
2023-07-24,37208,8
2023-07-25,37001,1155
2023-07-25,37005,534
2023-07-25,37008,171
2023-07-25,37009,129
2023-07-25,37010,38
2023-07-25,37101,29
2023-07-25,37102,14
2023-07-25,37104,63
2023-07-25,37105,36
2023-07-25,37106,4
2023-07-25,37107,25
2023-07-25,37108,12
2023-07-25,37109,28
2023-07-25,37201,22
2023-07-25,37202,59
2023-07-25,37203,27
2023-07-25,37204,199
2023-07-25,37205,3
2023-07-25,37207,2
2023-07-25,37208,3
2023-07-26,37001,1037
2023-07-26,37005,533
2023-07-26,37008,197
2023-07-26,37009,116
2023-07-26,37010,42
2023-07-26,37101,18
2023-07-26,37102,6
2023-07-26,37104,62
2023-07-26,37105,40
2023-07-26,37106,2
2023-07-26,37107,27
2023-07-26,37108,20
2023-07-26,37109,28
2023-07-26,37201,16
2023-07-26,37202,60
2023-07-26,37203,25
2023-07-26,37204,189
2023-07-26,37205,2
2023-07-26,37208,9
2023-07-27,37001,1137
2023-07-27,37005,564
2023-07-27,37008,207
2023-07-27,37009,128
2023-07-27,37010,42
2023-07-27,37101,34
2023-07-27,37102,10
2023-07-27,37104,57
2023-07-27,37105,43
2023-07-27,37106,3
2023-07-27,37107,17
2023-07-27,37108,17
2023-07-27,37109,29
2023-07-27,37201,19
2023-07-27,37202,98
2023-07-27,37203,52
2023-07-27,37204,191
2023-07-27,37205,3
2023-07-27,37206,5
2023-07-27,37208,24
2023-07-28,37001,1055
2023-07-28,37005,490
2023-07-28,37008,128
2023-07-28,37009,107
2023-07-28,37010,35
2023-07-28,37101,26
2023-07-28,37102,8
2023-07-28,37104,69
2023-07-28,37105,50
2023-07-28,37106,2
2023-07-28,37107,30
2023-07-28,37108,21
2023-07-28,37109,33
2023-07-28,37201,15
2023-07-28,37202,48
2023-07-28,37203,29
2023-07-28,37204,166
2023-07-28,37205,4
2023-07-28,37208,15
2023-07-29,37001,723
2023-07-29,37005,325
2023-07-29,37008,33
2023-07-29,37009,16
2023-07-29,37010,28
2023-07-29,37101,3
2023-07-29,37102,1
2023-07-29,37104,62
2023-07-29,37105,48
2023-07-29,37106,14
2023-07-29,37107,25
2023-07-29,37108,17
2023-07-29,37109,19
2023-07-29,37201,19
2023-07-29,37202,21
2023-07-29,37203,29
2023-07-29,37204,137
2023-07-29,37205,4
2023-07-29,37206,1
2023-07-29,37207,1
2023-07-29,37208,16
2023-07-29,37209,15
2023-07-30,37001,13
2023-07-30,37005,13
2023-07-30,37008,2
2023-07-30,37009,1
2023-07-30,37010,2
2023-07-30,37105,1
2023-07-30,37108,5
2023-07-30,37109,1
2023-07-30,37202,1
2023-07-30,37204,1
2023-07-31,37001,1090
2023-07-31,37005,580
2023-07-31,37008,219
2023-07-31,37009,129
2023-07-31,37010,37
2023-07-31,37101,21
2023-07-31,37102,9
2023-07-31,37104,72
2023-07-31,37105,40
2023-07-31,37106,8
2023-07-31,37107,17
2023-07-31,37108,21
2023-07-31,37109,26
2023-07-31,37201,18
2023-07-31,37202,84
2023-07-31,37203,33
2023-07-31,37204,170
2023-07-31,37205,2
2023-07-31,37207,1
2023-07-31,37208,18
2023-08-01,37001,1123
2023-08-01,37005,598
2023-08-01,37008,219
2023-08-01,37009,111
2023-08-01,37010,45
2023-08-01,37101,30
2023-08-01,37102,11
2023-08-01,37104,69
2023-08-01,37105,42
2023-08-01,37106,5
2023-08-01,37107,22
2023-08-01,37108,14
2023-08-01,37109,39
2023-08-01,37201,13
2023-08-01,37202,71
2023-08-01,37203,41
2023-08-01,37204,175
2023-08-01,37205,2
2023-08-01,37207,1
2023-08-01,37208,10
2023-08-02,37001,1069
2023-08-02,37005,623
2023-08-02,37008,241
2023-08-02,37009,107
2023-08-02,37010,55
2023-08-02,37101,34
2023-08-02,37102,9
2023-08-02,37104,69
2023-08-02,37105,31
2023-08-02,37106,1
2023-08-02,37107,12
2023-08-02,37108,20
2023-08-02,37109,21
2023-08-02,37201,24
2023-08-02,37202,49
2023-08-02,37203,29
2023-08-02,37204,185
2023-08-02,37205,2
2023-08-02,37206,1
2023-08-02,37208,6
2023-08-03,37001,1128
2023-08-03,37005,619
2023-08-03,37008,212
2023-08-03,37009,140
2023-08-03,37010,35
2023-08-03,37101,34
2023-08-03,37102,10
2023-08-03,37104,47
2023-08-03,37105,36
2023-08-03,37106,9
2023-08-03,37107,28
2023-08-03,37108,25
2023-08-03,37109,41
2023-08-03,37201,12
2023-08-03,37202,101
2023-08-03,37203,23
2023-08-03,37204,135
2023-08-03,37205,1
2023-08-03,37207,1
2023-08-03,37208,13
2023-08-04,37001,1163
2023-08-04,37005,539
2023-08-04,37008,130
2023-08-04,37009,117
2023-08-04,37010,37
2023-08-04,37101,35
2023-08-04,37102,12
2023-08-04,37104,62
2023-08-04,37105,62
2023-08-04,37106,3
2023-08-04,37107,22
2023-08-04,37108,15
2023-08-04,37109,25
2023-08-04,37201,20
2023-08-04,37202,47
2023-08-04,37203,20
2023-08-04,37204,157
2023-08-04,37205,4
2023-08-04,37207,3
2023-08-04,37208,7
2023-08-05,37001,774
2023-08-05,37005,289
2023-08-05,37008,40
2023-08-05,37009,9
2023-08-05,37010,23
2023-08-05,37101,31
2023-08-05,37102,6
2023-08-05,37104,50
2023-08-05,37105,62
2023-08-05,37106,12
2023-08-05,37107,16
2023-08-05,37108,21
2023-08-05,37109,24
2023-08-05,37201,15
2023-08-05,37202,12
2023-08-05,37203,17
2023-08-05,37204,151
2023-08-05,37205,6
2023-08-05,37206,3
2023-08-05,37208,22
2023-08-05,37209,9
2023-08-06,37001,14
2023-08-06,37005,4
2023-08-06,37008,2
2023-08-06,37010,1
2023-08-06,37104,1
2023-08-06,37108,3
2023-08-06,37204,1
2023-08-07,37001,994
2023-08-07,37005,579
2023-08-07,37008,255
2023-08-07,37009,106
2023-08-07,37010,25
2023-08-07,37101,24
2023-08-07,37102,13
2023-08-07,37104,65
2023-08-07,37105,43
2023-08-07,37106,7
2023-08-07,37107,13
2023-08-07,37108,24
2023-08-07,37109,35
2023-08-07,37201,14
2023-08-07,37202,68
2023-08-07,37203,27
2023-08-07,37204,172
2023-08-07,37205,2
2023-08-07,37206,1
2023-08-07,37208,10
2023-08-08,37001,1118
2023-08-08,37005,627
2023-08-08,37008,301
2023-08-08,37009,141
2023-08-08,37010,37
2023-08-08,37101,35
2023-08-08,37102,14
2023-08-08,37104,70
2023-08-08,37105,50
2023-08-08,37106,6
2023-08-08,37107,21
2023-08-08,37108,17
2023-08-08,37109,30
2023-08-08,37201,6
2023-08-08,37202,71
2023-08-08,37203,29
2023-08-08,37204,141
2023-08-08,37206,1
2023-08-08,37207,1
2023-08-08,37208,9
2023-08-09,37001,1120
2023-08-09,37005,628
2023-08-09,37008,226
2023-08-09,37009,112
2023-08-09,37010,32
2023-08-09,37101,24
2023-08-09,37102,17
2023-08-09,37104,67
2023-08-09,37105,39
2023-08-09,37106,8
2023-08-09,37107,23
2023-08-09,37108,29
2023-08-09,37109,35
2023-08-09,37201,19
2023-08-09,37202,64
2023-08-09,37203,23
2023-08-09,37204,168
2023-08-09,37205,1
2023-08-09,37207,1
2023-08-09,37208,6
2023-08-10,37001,1138
2023-08-10,37005,658
2023-08-10,37008,276
2023-08-10,37009,140
2023-08-10,37010,47
2023-08-10,37101,30
2023-08-10,37102,10
2023-08-10,37104,68
2023-08-10,37105,44
2023-08-10,37106,10
2023-08-10,37107,25
2023-08-10,37108,18
2023-08-10,37109,33
2023-08-10,37201,18
2023-08-10,37202,104
2023-08-10,37203,36
2023-08-10,37204,171
2023-08-10,37205,1
2023-08-10,37207,1
2023-08-10,37208,14
2023-08-11,37001,1038
2023-08-11,37005,510
2023-08-11,37008,170
2023-08-11,37009,82
2023-08-11,37010,40
2023-08-11,37101,31
2023-08-11,37102,9
2023-08-11,37104,58
2023-08-11,37105,39
2023-08-11,37106,8
2023-08-11,37107,13
2023-08-11,37108,27
2023-08-11,37109,21
2023-08-11,37201,9
2023-08-11,37202,54
2023-08-11,37203,38
2023-08-11,37204,163
2023-08-11,37205,3
2023-08-11,37206,4
2023-08-11,37208,11
2023-08-12,37001,846
2023-08-12,37005,312
2023-08-12,37008,40
2023-08-12,37009,9
